dataset	bin_id	sample	dominant	contaminant	dominant_taxid	contaminant_taxid	distance_rank	target_completeness	target_contamination	ref_len	dominant_bp	contaminant_bp	completeness_pct	contamination_pct	n_contigs_dominant	n_contigs_contaminant	cont_shortfall_rel	scoreable_by_magicc	in_domain
marine	s5__Otu23__X__Otu1238__c75__k10__genus	5	Otu23	Otu1238	190893	55601	genus	75.0	10.0	5732794	4372241	573635	76.26719187886395	10.00620290908761	156	1632	-0.0006202909087610564	True	True
marine	s5__Otu119.1__X__Otu555.0__c75__k15__genus	5	Otu119.1	Otu555.0	28108	589873	genus	75.0	15.0	4480507	3360553	672599	75.00385559044992	15.011671670192682	3454	1917	-0.0007781113461787707	True	True
marine	s5__Otu78__X__Otu54__c75__k15__genus	5	Otu78	Otu54	45658	55601	genus	75.0	15.0	4802851	3604623	720570	75.05173489662702	15.00296386458793	2958	1301	-0.00019759097252863473	True	True
marine	s5__Otu1180.0__X__Otu137.0__c75__k15__genus	5	Otu1180.0	Otu137.0	28108	314275	genus	75.0	15.0	4674885	3506167	703516	75.0000695204267	15.048840773623308	3339	233	-0.00325605157488719	True	True
marine	s5__Otu6__X__Otu972__c75__k20__genus	5	Otu6	Otu972	1292	246432	genus	75.0	20.0	2466627	1896892	493499	76.90226369856488	20.0070379510157	33	1852	-0.0003518975507850186	True	True
marine	s5__Otu54__X__Otu1383__c75__k2__family	5	Otu54	Otu1383	55601	40269	family	75.0	2.0	3468533	2601974	69440	75.01655599067387	2.0019991160528097	4785	221	-0.0009995580264048343	True	True
marine	s5__Otu459__X__Otu1084__c75__k2__family	5	Otu459	Otu1084	1346	1363	family	75.0	2.0	2070822	1556324	41580	75.15489018370482	2.007898312843885	1782	149	-0.00394915642194249	True	True
marine	s5__Otu318.0__X__Otu2433.0__c75__k5__family	5	Otu318.0	Otu2433.0	983545	1526571	family	75.0	5.0	5393591	4045627	269926	75.00804195201304	5.00456931198528	3896	994	-0.0009138623970560644	True	True
marine	s5__Otu67.0__X__Otu36.0__c75__k5__family	5	Otu67.0	Otu36.0	1229	80679	family	75.0	5.0	3522111	2642111	176331	75.01498391163709	5.006400990769456	4838	71	-0.0012801981538911988	True	True
marine	s5__Otu245.0__X__Otu810.0__c75__k10__family	5	Otu245.0	Otu810.0	1555194	237	family	75.0	10.0	4305801	3229395	430832	75.0010276833509	10.00585024714333	6025	1084	-0.0005850247143330378	True	True
marine	s5__Otu13.0__X__Otu1719__c75__k10__family	5	Otu13.0	Otu1719	1329899	39765	family	75.0	10.0	2655425	2613060	265630	98.40458683638212	10.003295141079112	1	869	-0.000329514107911244	True	True
marine	s5__Otu39.0__X__Otu846.0__c75__k10__family	5	Otu39.0	Otu846.0	879567	876	family	75.0	10.0	3646098	2735016	364678	75.01213626183389	10.001870492784342	5064	903	-0.0001870492784341593	True	True
marine	s5__Otu571.0__X__Otu172.0__c75__k10__family	5	Otu571.0	Otu172.0	42443	60890	family	75.0	10.0	4745450	3559180	474576	75.00194923558355	10.000653257330706	6595	1186	-6.532573307058698e-05	True	True
marine	s5__Otu229.0__X__Otu555.0__c75__k15__family	5	Otu229.0	Otu555.0	300231	589873	family	75.0	15.0	4134229	3101177	620415	75.01222114207994	15.00678844834188	4175	1779	-0.00045256322279196105	True	True
marine	s5__Otu160__X__Otu1966__c75__k15__family	5	Otu160	Otu1966	971279	163003	family	75.0	15.0	1859370	1414796	279030	76.09007351952543	15.006695816324884	18	911	-0.00044638775499225385	True	True
marine	s5__Otu265.0__X__Otu122.0__c75__k15__family	5	Otu265.0	Otu122.0	215813	159346	family	75.0	15.0	4417868	3314111	662699	75.01607110035881	15.00042554462922	6098	409	-2.8369641947989523e-05	True	True
marine	s5__Otu405.0__X__Otu13.0__c75__k15__family	5	Otu405.0	Otu13.0	1238	1329899	family	75.0	15.0	3515553	2636749	2613060	75.00239649352463	74.32856224895485	2505	1	-3.955237483263657	True	True
marine	s5__Otu283.0__X__Otu846.0__c75__k20__family	5	Otu283.0	Otu846.0	873	876	family	75.0	20.0	4200534	3150503	840391	75.00244016594081	20.006765806442704	4976	2022	-0.00033829032213521514	True	True
marine	s5__Otu61.0__X__Otu61.1__c75__k20__family	5	Otu61.0	Otu61.1	1288970	168934	family	75.0	20.0	4052370	3043635	810594	75.10752966782401	20.002961230094982	1020	3078	-0.0001480615047491085	True	True
marine	s5__Otu44.0__X__Otu889.0__c75__k20__family	5	Otu44.0	Otu889.0	104267	52959	family	75.0	20.0	2800535	2105200	560253	75.1713511882551	20.005213289603592	103	2083	-0.00026066448017960655	True	True
marine	s5__Otu232.0__X__Otu2080.0__c75__k20__family	5	Otu232.0	Otu2080.0	96345	1913577	family	75.0	20.0	2806870	2170606	561383	77.33190350817814	20.000320641853737	36	1828	-1.603209268683514e-05	True	True
marine	s5__Otu72.0__X__Otu53.0__c75__k20__family	5	Otu72.0	Otu53.0	1427356	1384459	family	75.0	20.0	3653837	2755840	927931	75.42317842859438	25.39606993962785	1307	8	-0.2698034969813925	True	True
marine	s5__Otu30.0__X__Otu662__c75__k5__order	5	Otu30.0	Otu662	34067	573570	order	75.0	5.0	2363215	2363178	118413	99.99843433627495	5.010674018233635	1	388	-0.0021348036467269795	True	True
marine	s5__Otu219.0__X__Otu48.0__c75__k10__order	5	Otu219.0	Otu48.0	73141	1335746	order	75.0	10.0	5017071	3763402	1739477	75.01193425406976	34.671165706046416	6007	1	-2.4671165706046416	True	True
marine	s5__Otu71__X__Otu1272__c75__k15__order	5	Otu71	Otu1272	161895	1723645	order	75.0	15.0	2791883	2094781	418844	75.03111699165044	15.002204605278946	677	1544	-0.0001469736852630632	True	True
marine	s5__Otu186.0__X__Otu254__c75__k15__order	5	Otu186.0	Otu254	314275	22	order	75.0	15.0	4927947	3786279	739957	76.83278655391383	15.015522691295178	2	890	-0.0010348460863452166	True	True
marine	s5__Otu1200.0__X__Otu595.0__c75__k15__order	5	Otu1200.0	Otu595.0	400668	1380358	order	75.0	15.0	5100344	3825793	766005	75.01048948855214	15.018692856795541	6999	662	-0.0012461904530360593	True	True
marine	s5__Otu219.0__X__Otu48.0__c75__k20__order	5	Otu219.0	Otu48.0	73141	1335746	order	75.0	20.0	5017071	3763016	1739477	75.00424052200975	34.671165706046416	5966	1	-0.7335582853023208	True	True
marine	s5__Otu255__X__Otu659__c75__k20__order	5	Otu255	Otu659	62322	80854	order	75.0	20.0	5358884	5358712	1071955	99.99679037650377	20.003325319226914	4	3516	-0.00016626596134567962	True	True
marine	s5__Otu107__X__Otu352.0__c75__k2__class	5	Otu107	Otu352.0	40269	1821621	class	75.0	2.0	4759095	3569945	95195	75.01310648348058	2.00027526241859	5699	244	-0.0001376312092951082	True	True
marine	s5__Otu255__X__Otu107__c75__k5__class	5	Otu255	Otu107	62322	40269	class	75.0	5.0	5358884	5234156	268059	97.6725004683811	5.00214223707772	2	420	-0.0004284474155440421	True	True
marine	s5__Otu183.1__X__Otu999__c75__k5__class	5	Otu183.1	Otu999	2743	62322	class	75.0	5.0	4779762	3585092	239181	75.00565927759583	5.004035765797544	4084	697	-0.0008071531595087222	True	True
marine	s5__Otu82__X__Otu360__c75__k5__class	5	Otu82	Otu360	1548547	55601	class	75.0	5.0	4059891	3049868	203005	75.12191829780652	5.000257396072949	378	656	-5.1479214589811306e-05	True	True
marine	s5__Otu115__X__Otu183.0__c75__k10__class	5	Otu115	Otu183.0	40269	326544	class	75.0	10.0	4083467	3068080	409741	75.13419356639835	10.034145004722703	360	578	-0.0034145004722702767	True	True
marine	s5__Otu106__X__Otu1030__c75__k10__class	5	Otu106	Otu1030	126740	149715	class	75.0	10.0	1877693	1411053	187909	75.14822710634806	10.007439980870142	965	617	-0.0007439980870142193	True	True
marine	s5__Otu79.0__X__Otu1673__c75__k15__class	5	Otu79.0	Otu1673	314275	316	class	75.0	15.0	4438767	3329463	666032	75.00873553398951	15.004887618566148	1517	2477	-0.0003258412377431815	True	True
marine	s5__Otu23__X__Otu1474.0__c75__k15__class	5	Otu23	Otu1474.0	190893	314275	class	75.0	15.0	5732794	4321530	860047	75.38261448082733	15.00223102382538	153	3162	-0.00014873492169205824	True	True
marine	s5__Otu99.0__X__Otu1446.0__c75__k2__phylum	5	Otu99.0	Otu1446.0	983544	320787	phylum	75.0	2.0	3296168	2472705	65941	75.01756585222599	2.000535166896833	2424	239	-0.0002675834484164863	True	True
marine	s5__Otu289__X__Otu1153__c75__k5__phylum	5	Otu289	Otu1153	80852	32003	phylum	75.0	5.0	4584079	3439064	229214	75.02191825228142	5.0002192370593965	3363	866	-4.3847411879305295e-05	True	True
marine	s5__Otu60.0__X__Otu39.0__c75__k5__phylum	5	Otu60.0	Otu39.0	28223	879567	phylum	75.0	5.0	5197905	5197876	261248	99.9994420829161	5.026024908112018	1	473	-0.005204981622403615	True	True
marine	s5__Otu576__X__Otu35.0__c75__k5__phylum	5	Otu576	Otu35.0	120576	421	phylum	75.0	5.0	3399268	2549705	182018	75.00747219695535	5.35462340715707	4734	44	-0.07092468143141399	True	True
marine	s5__Otu386.0__X__Otu214.0__c75__k10__phylum	5	Otu386.0	Otu214.0	1644130	1168034	phylum	75.0	10.0	4399611	3303317	452098	75.0820242971481	10.275863025162906	1634	28	-0.027586302516290573	True	True
marine	s5__Otu595.0__X__Otu1108.1__c75__k10__phylum	5	Otu595.0	Otu1108.1	1380358	198252	phylum	75.0	10.0	5528722	4147400	552993	75.0155280008653	10.00218495341238	3594	1243	-0.00021849534123798974	True	True
marine	s5__Otu37.0__X__Otu230.1__c75__k15__phylum	5	Otu37.0	Otu230.1	1191459	76594	phylum	75.0	15.0	7327614	5838114	1104582	79.67278298229137	15.07423835371241	3	68	-0.004949223580827322	True	True
marine	s5__Otu250__X__Otu895.0__c75__k15__phylum	5	Otu250	Otu895.0	666	1634516	phylum	75.0	15.0	4050927	3038423	608293	75.0056221699379	15.016143218576884	3545	1963	-0.0010762145717922778	True	True
marine	s5__Otu54__X__Otu895.0__c75__k20__phylum	5	Otu54	Otu895.0	55601	1634516	phylum	75.0	20.0	3468533	2601905	693739	75.01456667703609	20.000934112490786	4779	2276	-4.670562453927829e-05	True	True
marine	s5__Otu248.0__X__Otu683.0__c75__k20__phylum	5	Otu248.0	Otu683.0	490759	1792508	phylum	75.0	20.0	4063864	3049351	813109	75.03575414925302	20.00827291464478	4166	3016	-0.0004136457322390541	True	True
marine	s5__Otu71__X__Otu24.0__c75__k20__phylum	5	Otu71	Otu24.0	161895	467094	phylum	75.0	20.0	2791883	2098869	689040	75.17754146574194	24.680117325833496	672	8	-0.2340058662916748	True	True
marine	s5__Otu88.0__X__Otu683.0__c75__k20__phylum	5	Otu88.0	Otu683.0	1298608	1792508	phylum	75.0	20.0	3393928	2585143	678864	76.16964767667434	20.002310007755025	56	2522	-0.00011550038775123283	True	True
marine	s5__Otu24.0__X__Otu2464.0__c75__k20__phylum	5	Otu24.0	Otu2464.0	467094	37332	phylum	75.0	20.0	4830181	3743013	966126	77.4921892160977	20.00185914358075	34	3605	-9.295717903743395e-05	True	True
marine	s5__RNODE_431_length_1803_cov_5.36772__X__RNODE_539_length_1827_cov_6.73752__c90__k2__species	5	RNODE_431_length_1803_cov_5.36772	RNODE_539_length_1827_cov_6.73752	32644	32644	species	90.0	2.0	17590	17511	1697	99.55088118249004	9.647527003979533	10	1	-3.8237635019897667	True	True
marine	s5__RNODE_114_length_10406_cov_5.47746__X__RNODE_24_length_2639_cov_14.02331__c90__k2__species	5	RNODE_114_length_10406_cov_5.47746	RNODE_24_length_2639_cov_14.02331	32644	32644	species	90.0	2.0	103840	99793	2415	96.10265793528505	2.325693374422188	15	7	-0.16284668721109408	True	True
marine	s5__Otu497.1__X__Otu370.0__c90__k2__species	5	Otu497.1	Otu370.0	96345	96345	species	90.0	2.0	2684585	2416347	53692	90.0082135600102	2.0000111749115783	374	194	-5.587455789157758e-06	True	True
marine	s5__Otu128__X__Otu108.1__c90__k5__species	5	Otu128	Otu108.1	80854	80854	species	90.0	5.0	5158435	4837105	258420	93.77078513153698	5.009658937255194	103	724	-0.0019317874510388577	True	True
marine	s5__RNODE_367_length_2322_cov_4.57652__X__RNODE_291_length_2033_cov_2.59025__c90__k5__species	5	RNODE_367_length_2322_cov_4.57652	RNODE_291_length_2033_cov_2.59025	32644	32644	species	90.0	5.0	23000	22456	1978	97.63478260869566	8.6	10	1	-0.72	True	True
marine	s5__Otu93__X__Otu523__c90__k10__species	5	Otu93	Otu523	39960	39960	species	90.0	10.0	3251353	3061874	327010	94.17230303815057	10.057659073007452	4	515	-0.005765907300745177	True	True
marine	s5__Otu281.0__X__Otu1474.0__c90__k10__species	5	Otu281.0	Otu1474.0	314275	314275	species	90.0	10.0	4624578	4182635	462716	90.44360371908529	10.005583212133086	104	1713	-0.000558321213308588	True	True
marine	s5__Otu23__X__Otu1010__c90__k10__species	5	Otu23	Otu1010	190893	190893	species	90.0	10.0	5732794	5205757	573501	90.80662936780914	10.003865479903865	182	1861	-0.0003865479903865321	True	True
marine	s5__Otu6__X__Otu2297__c90__k10__species	5	Otu6	Otu2297	1292	1292	species	90.0	10.0	2466627	2269063	246760	91.9905198475489	10.00394465802896	46	922	-0.00039446580289599354	True	True
marine	s5__Otu497.1__X__Otu232.0__c90__k15__species	5	Otu497.1	Otu232.0	96345	96345	species	90.0	15.0	2684585	2420976	549508	90.18064244566665	20.469011038950153	376	8	-0.36460073593001024	True	True
marine	s5__Otu68__X__Otu1132__c90__k15__species	5	Otu68	Otu1132	80852	80852	species	90.0	15.0	4508217	4059188	676236	90.03976516658359	15.000076526928495	1358	1960	-5.101795233031226e-06	True	True
marine	s5__RNODE_224_length_2083_cov_4.45463__X__RNODE_359_length_13543_cov_22.66711__c90__k15__species	5	RNODE_224_length_2083_cov_4.45463	RNODE_359_length_13543_cov_22.66711	32644	32644	species	90.0	15.0	20610	20260	3849	98.30179524502668	18.675400291120816	10	2	-0.24502668607472108	True	True
marine	s5__RNODE_137_length_1431_cov_4.57559__X__RNODE_532_length_1573_cov_5.21419__c90__k15__species	5	RNODE_137_length_1431_cov_4.57559	RNODE_532_length_1573_cov_5.21419	32644	32644	species	90.0	15.0	14090	13598	2917	96.50816181689142	20.70262597586941	10	2	-0.3801750650579606	True	True
marine	s5__RNODE_108_length_2015_cov_7.02007__X__RNODE_154_length_1869_cov_12.27991__c90__k15__species	5	RNODE_108_length_2015_cov_7.02007	RNODE_154_length_1869_cov_12.27991	32644	32644	species	90.0	15.0	19930	18594	3023	93.29653788258906	15.168088309081787	12	6	-0.011205887272119124	True	True
marine	s5__Otu119.1__X__Otu119.0__c90__k15__species	5	Otu119.1	Otu119.0	28108	28108	species	90.0	15.0	4480507	4034180	672371	90.03847109266876	15.006582960365868	4132	334	-0.00043886402439123157	True	True
marine	s5__RNODE_114_length_10406_cov_5.47746__X__RNODE_521_length_36130_cov_13.94678__c90__k20__species	5	RNODE_114_length_10406_cov_5.47746	RNODE_521_length_36130_cov_13.94678	32644	32644	species	90.0	20.0	103840	94169	22742	90.68663328197226	21.90100154083205	15	28	-0.09505007704160243	True	True
marine	s5__RNODE_515_length_1754_cov_11.73892__X__RNODE_24_length_2639_cov_14.02331__c90__k20__species	5	RNODE_515_length_1754_cov_11.73892	RNODE_24_length_2639_cov_14.02331	32644	32644	species	90.0	20.0	17100	16459	3608	96.25146198830409	21.099415204678362	10	13	-0.054970760233918094	True	True
marine	s5__RNODE_518_length_1369_cov_4.72490__X__RNODE_114_length_10406_cov_5.47746__c90__k20__species	5	RNODE_518_length_1369_cov_4.72490	RNODE_114_length_10406_cov_5.47746	32644	32644	species	90.0	20.0	13250	12252	10255	92.4679245283019	77.39622641509433	11	1	-2.8698113207547165	True	True
marine	s5__Otu230.1__X__Otu312.0__c90__k20__species	5	Otu230.1	Otu312.0	76594	76594	species	90.0	20.0	4635105	4242759	927026	91.53533738717893	20.000107872421445	262	946	-5.39362107225827e-06	True	True
marine	s5__Otu105.0__X__Otu110.0__c90__k5__genus	5	Otu105.0	Otu110.0	328515	363408	genus	90.0	5.0	3914632	3523614	198062	90.01137271651588	5.059530499929496	1383	102	-0.011906099985899133	True	True
marine	s5__Otu1180.0__X__Otu281.0__c90__k5__genus	5	Otu1180.0	Otu281.0	28108	314275	genus	90.0	5.0	4674885	4210556	284068	90.06758455020818	6.0764703302862	4031	5	-0.21529406605723994	True	True
marine	s5__Otu163__X__Otu298__c90__k10__genus	5	Otu163	Otu298	1883	1883	genus	90.0	10.0	7224475	6521433	722557	90.26860775350458	10.00151568107025	29	2695	-0.0001515681070250352	True	True
marine	s5__Otu80.0__X__Otu26.0__c90__k15__genus	5	Otu80.0	Otu26.0	119864	936476	genus	90.0	15.0	4684316	4215951	3899930	90.00142176573912	83.25505794229083	2818	1	-4.550337196152722	True	True
marine	s5__Otu255__X__Otu179__c90__k20__genus	5	Otu255	Otu179	62322	271098	genus	90.0	20.0	5358884	5234156	1071924	97.6725004683811	20.002746840573522	2	1268	-0.0001373420286761018	True	True
marine	s5__Otu26.0__X__Otu80.0__c90__k20__genus	5	Otu26.0	Otu80.0	936476	119864	genus	90.0	20.0	3899940	3899930	783724	99.99974358579875	20.095796345584805	1	540	-0.00478981727924026	True	True
marine	s5__Otu110.0__X__Otu1957.0__c90__k20__genus	5	Otu110.0	Otu1957.0	363408	1336802	genus	90.0	20.0	2884293	2596271	576892	90.01412131153111	20.00115799608431	1226	1240	-5.789980421546659e-05	True	True
marine	s5__Otu53.0__X__Otu72.0__c90__k2__family	5	Otu53.0	Otu72.0	1384459	1427356	family	90.0	2.0	3424964	3153810	69512	92.08301167545119	2.029568777949199	25	28	-0.01478438897459955	True	True
marine	s5__Otu230.0__X__Otu238.0__c90__k2__family	5	Otu230.0	Otu238.0	104267	1250153	family	90.0	2.0	2889421	2612525	58463	90.41690359418028	2.02334654589968	108	84	-0.011673272949840108	True	True
marine	s5__Otu304.0__X__Otu12.0__c90__k5__family	5	Otu304.0	Otu12.0	65555	84980	family	90.0	5.0	4023512	3641486	3538014	90.50516066560756	87.93347702206431	178	2	-16.58669540441286	True	True
marine	s5__Otu11__X__Otu1376__c90__k5__family	5	Otu11	Otu1376	54248	54252	family	90.0	5.0	1667163	1667158	83568	99.99970008931341	5.012587251516498	1	264	-0.00251745030329964	True	True
marine	s5__Otu78__X__Otu2316__c90__k5__family	5	Otu78	Otu2316	45658	511678	family	90.0	5.0	4802851	4324488	240381	90.0400199797995	5.004964759473071	3523	902	-0.0009929518946142578	True	True
marine	s5__Otu9__X__Otu931__c90__k5__family	5	Otu9	Otu931	387093	269261	family	90.0	5.0	2562277	2562275	128269	99.99992194442677	5.006055161093044	1	321	-0.001211032218608743	True	True
marine	s5__Otu85.0__X__Otu1068.0__c90__k5__family	5	Otu85.0	Otu1068.0	1790137	979	family	90.0	5.0	3427057	3086807	171365	90.07165623448924	5.000354531599562	1265	480	-7.09063199124671e-05	True	True
marine	s5__Otu70.0__X__Otu283.0__c90__k10__family	5	Otu70.0	Otu283.0	191026	873	family	90.0	10.0	3708362	3338020	370993	90.01332663855362	10.004228281920698	25	582	-0.0004228281920697796	True	True
marine	s5__Otu85.0__X__Otu169.1__c90__k10__family	5	Otu85.0	Otu169.1	1790137	1336795	family	90.0	10.0	3427057	3087925	345041	90.10427897756004	10.068143016004694	1246	615	-0.0068143016004693635	True	True
marine	s5__Otu99.0__X__Otu521.0__c90__k15__family	5	Otu99.0	Otu521.0	983544	99286	family	90.0	15.0	3296168	2966629	494540	90.00236031658581	15.003482832185739	2894	1404	-0.00023218881238259808	True	True
marine	s5__Otu72.0__X__Otu53.0__c90__k15__family	5	Otu72.0	Otu53.0	1427356	1384459	family	90.0	15.0	3653837	3290321	710737	90.05111612805935	19.45179820555761	1551	5	-0.2967865470371739	True	True
marine	s5__Otu137.0__X__Otu2433.0__c90__k15__family	5	Otu137.0	Otu2433.0	314275	1526571	family	90.0	15.0	4395035	3955953	659450	90.0095903673122	15.004431136498344	1339	2470	-0.00029540909988957275	True	True
marine	s5__Otu11__X__Otu1376__c90__k15__family	5	Otu11	Otu1376	54248	54252	family	90.0	15.0	1667163	1667158	250300	99.99970008931341	15.013528971072414	1	826	-0.000901931404827631	True	True
marine	s5__Otu42.0__X__Otu2227.0__c90__k20__family	5	Otu42.0	Otu2227.0	1736674	104267	family	90.0	20.0	3994770	3626983	799168	90.79328722304413	20.005357004283102	107	2624	-0.00026785021415509647	True	True
marine	s5__Otu595.0__X__Otu365.0__c90__k2__order	5	Otu595.0	Otu365.0	1380358	158327	order	90.0	2.0	5528722	4977752	110897	90.03440578129991	2.005834259707759	4292	125	-0.0029171298538794854	True	True
marine	s5__Otu405.0__X__Otu608__c90__k5__order	5	Otu405.0	Otu608	1238	657445	order	90.0	5.0	3515553	3164245	176016	90.00703445517675	5.006779872185116	3054	588	-0.0013559744370231996	True	True
marine	s5__Otu281.0__X__Otu921.0__c90__k5__order	5	Otu281.0	Otu921.0	314275	67572	order	90.0	5.0	4624578	4203090	231336	90.8859143472118	5.002315886984715	101	867	-0.0004631773969430597	True	True
marine	s5__Otu79.1__X__Otu616__c90__k5__order	5	Otu79.1	Otu616	226	80854	order	90.0	5.0	4143824	3731257	207245	90.04380977570476	5.0012983176891685	3813	659	-0.0002596635378337098	True	True
marine	s5__Otu76.0__X__Otu99.0__c90__k5__order	5	Otu76.0	Otu99.0	59732	983544	order	90.0	5.0	3085408	2778712	154674	90.05979112000746	5.013080928032856	792	156	-0.002616185606571264	True	True
marine	s5__Otu497.1__X__Otu199.0__c90__k5__order	5	Otu497.1	Otu199.0	96345	253245	order	90.0	5.0	2684585	2420920	135930	90.178556462172	5.063352436223848	368	177	-0.012670487244769647	True	True
marine	s5__Otu157.0__X__Otu800.0__c90__k10__order	5	Otu157.0	Otu800.0	1897729	188908	order	90.0	10.0	3543891	3191799	354952	90.06481858499599	10.015883671365739	501	876	-0.0015883671365738649	True	True
