gtdb_accession	ncbi_accession	gcf_accession	checkm2_completeness	checkm2_contamination	contig_count	n50_contigs	longest_contig	genome_size	domain	phylum	gtdb_taxonomy	fasta_path	download_dir
GB_GCA_027311325.1	GCA_027311325.1		100.0	0.88	60	83174	167556	1045489	Bacteria	Patescibacteriota	d__Bacteria;p__Patescibacteriota;c__Minisyncoccia;o__UBA9973;f__UBA2103;g__C7867-001;s__C7867-001 sp002255585	/home/tianrm/projects/magicc2/data/genomes/GCA_027311325.1/GCA_027311325.1_ASM2731132v1_genomic.fna	GCA_027311325.1
GB_GCA_001788805.1	GCA_001788805.1		98.2	0.72	90	22763	100477	1255228	Bacteria	Patescibacteriota	d__Bacteria;p__Patescibacteriota;c__Gracilibacteria;o__UBA1369;f__UBA12470;g__XYC2-FULL-41-22;s__XYC2-FULL-41-22 sp001788795	/home/tianrm/projects/magicc2/data/genomes/GCA_001788805.1/GCA_001788805.1_ASM178880v1_genomic.fna	GCA_001788805.1
GB_GCA_903824765.1	GCA_903824765.1		99.25	0.66	35	68235	145961	1249399	Bacteria	Patescibacteriota	d__Bacteria;p__Patescibacteriota;c__Minisyncoccia;o__Moranbacterales;f__UBA2206;g__UBA9630;s__UBA9630 sp903937035	/home/tianrm/projects/magicc2/data/genomes/GCA_903824765.1/GCA_903824765.1_freshwater_MAG_---_Loclat_bin-00969_genomic.fna	GCA_903824765.1
GB_GCA_040387855.1	GCA_040387855.1		100.0	0.15	1	981549	981549	981549	Bacteria	Patescibacteriota	d__Bacteria;p__Patescibacteriota;c__Minisyncoccia;o__UBA9973;f__JAKAEA01;g__JAZKCY01;s__JAZKCY01 sp040387855	/home/tianrm/projects/magicc2/data/genomes/GCA_040387855.1/GCA_040387855.1_ASM4038785v1_genomic.fna	GCA_040387855.1
GB_GCA_003511065.1	GCA_003511065.1		100.0	1.12	9	222241	313501	688103	Bacteria	Patescibacteriota	d__Bacteria;p__Patescibacteriota;c__Minisyncoccia;o__UBA9973;f__UBA9973;g__UBA9973;s__UBA9973 sp000989515	/home/tianrm/projects/magicc2/data/genomes/GCA_003511065.1/GCA_003511065.1_ASM351106v1_genomic.fna	GCA_003511065.1
GB_GCA_023409815.1	GCA_023409815.1		99.98	1.75	52	373810	795871	4664118	Bacteria	Verrucomicrobiota	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiia;o__Opitutales;f__Opitutaceae;g__EW11;s__EW11 sp023428905	/home/tianrm/projects/magicc2/data/genomes/GCA_023409815.1/GCA_023409815.1_ASM2340981v1_genomic.fna	GCA_023409815.1
GB_GCA_003226295.1	GCA_003226295.1		98.21	0.76	1	2633965	2633965	2634065	Bacteria	Verrucomicrobiota	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiia;o__Opitutales;f__UBA2987;g__Moanabacter;s__Moanabacter tarae	/home/tianrm/projects/magicc2/data/genomes/GCA_003226295.1/GCA_003226295.1_ASM322629v1_genomic.fna	GCA_003226295.1
GB_GCA_948886095.1	GCA_948886095.1		99.98	0.05	33	182360	379457	2604793	Bacteria	Verrucomicrobiota	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiia;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila_A	/home/tianrm/projects/magicc2/data/genomes/GCA_948886095.1/GCA_948886095.1_MGBC122273_genomic.fna	GCA_948886095.1
GB_GCA_948589225.1	GCA_948589225.1		100.0	0.27	24	190517	524120	2786929	Bacteria	Verrucomicrobiota	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiia;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila	/home/tianrm/projects/magicc2/data/genomes/GCA_948589225.1/GCA_948589225.1_MGBC157004_genomic.fna	GCA_948589225.1
GB_GCA_948642185.1	GCA_948642185.1		100.0	0.25	94	161890	449191	2958789	Bacteria	Verrucomicrobiota	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiia;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila	/home/tianrm/projects/magicc2/data/genomes/GCA_948642185.1/GCA_948642185.1_MGBC101286_genomic.fna	GCA_948642185.1
GB_GCA_949068855.1	GCA_949068855.1		99.98	0.05	29	156373	228729	2570572	Bacteria	Verrucomicrobiota	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiia;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila_A	/home/tianrm/projects/magicc2/data/genomes/GCA_949068855.1/GCA_949068855.1_MGBC127250_genomic.fna	GCA_949068855.1
GB_GCA_000243495.3	GCA_000243495.3		100.0	1.9	58	246717	499536	7073483	Bacteria	Verrucomicrobiota	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiia;o__Opitutales;f__Opitutaceae;g__Geminisphaera;s__Geminisphaera sp000242935	/home/tianrm/projects/magicc2/data/genomes/GCA_000243495.3/GCA_000243495.3_ASM24349v3_genomic.fna	GCA_000243495.3
GB_GCA_948491295.1	GCA_948491295.1		100.0	0.25	18	309620	457142	2659379	Bacteria	Verrucomicrobiota	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiia;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila	/home/tianrm/projects/magicc2/data/genomes/GCA_948491295.1/GCA_948491295.1_MGBC131745_genomic.fna	GCA_948491295.1
GB_GCA_948769235.1	GCA_948769235.1		99.99	0.05	32	224444	663049	2609985	Bacteria	Verrucomicrobiota	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiia;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila_A	/home/tianrm/projects/magicc2/data/genomes/GCA_948769235.1/GCA_948769235.1_MGBC118977_genomic.fna	GCA_948769235.1
GB_GCA_943842295.1	GCA_943842295.1		100.0	0.22	10	336295	448751	2534006	Bacteria	Verrucomicrobiota	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiia;o__Opitutales;f__Coraliomargaritaceae;g__Lentimonas;s__Lentimonas sp002292345	/home/tianrm/projects/magicc2/data/genomes/GCA_943842295.1/GCA_943842295.1_20200414_METABAT_161_1-contigs.fa_genomic.fna	GCA_943842295.1
RS_GCF_018847475.1	GCA_018847475.1	GCF_018847475.1	100.0	0.22	1	2803683	2803683	2803683	Bacteria	Verrucomicrobiota	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiia;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila	/home/tianrm/projects/magicc2/data/genomes/GCF_018847475.1/GCF_018847475.1_ASM1884747v1_genomic.fna	GCF_018847475.1
RS_GCF_010229055.1	GCA_010229055.1	GCF_010229055.1	100.0	0.21	1	2736695	2736695	2736695	Bacteria	Verrucomicrobiota	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiia;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila	/home/tianrm/projects/magicc2/data/genomes/GCF_010229055.1/GCF_010229055.1_ASM1022905v1_genomic.fna	GCF_010229055.1
RS_GCF_018847515.1	GCA_018847515.1	GCF_018847515.1	100.0	0.26	1	2803664	2803664	2803664	Bacteria	Verrucomicrobiota	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiia;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila	/home/tianrm/projects/magicc2/data/genomes/GCF_018847515.1/GCF_018847515.1_ASM1884751v1_genomic.fna	GCF_018847515.1
GB_GCA_903925935.1	GCA_903925935.1		99.95	0.62	40	159412	437448	3521043	Bacteria	Verrucomicrobiota	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiia;o__Opitutales;f__Opitutaceae;g__Lacunisphaera;s__Lacunisphaera sp903898675	/home/tianrm/projects/magicc2/data/genomes/GCA_903925935.1/GCA_903925935.1_freshwater_MAG_---_Kiruna_bin-04592_genomic.fna	GCA_903925935.1
GB_GCA_948687725.1	GCA_948687725.1		100.0	0.21	34	181079	492235	2706019	Bacteria	Verrucomicrobiota	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiia;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila	/home/tianrm/projects/magicc2/data/genomes/GCA_948687725.1/GCA_948687725.1_MGBC166385_genomic.fna	GCA_948687725.1
GB_GCA_003164715.1	GCA_003164715.1		98.79	1.03	93	62935	178793	3788902	Bacteria	Verrucomicrobiota	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiia;o__Opitutales;f__Opitutaceae;g__Palsa-1447;s__Palsa-1447 sp003164715	/home/tianrm/projects/magicc2/data/genomes/GCA_003164715.1/GCA_003164715.1_20120700_S1D_genomic.fna	GCA_003164715.1
GB_GCA_949042545.1	GCA_949042545.1		100.0	0.31	76	88390	236419	2819019	Bacteria	Verrucomicrobiota	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiia;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila	/home/tianrm/projects/magicc2/data/genomes/GCA_949042545.1/GCA_949042545.1_MGBC108007_genomic.fna	GCA_949042545.1
GB_GCA_948797505.1	GCA_948797505.1		99.99	0.05	47	151755	282714	2618522	Bacteria	Verrucomicrobiota	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiia;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila_A	/home/tianrm/projects/magicc2/data/genomes/GCA_948797505.1/GCA_948797505.1_MGBC125107_genomic.fna	GCA_948797505.1
GB_GCA_014872065.1	GCA_014872065.1		100.0	0.15	25	160448	412435	2842148	Bacteria	Verrucomicrobiota	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiia;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila	/home/tianrm/projects/magicc2/data/genomes/GCA_014872065.1/GCA_014872065.1_ASM1487206v1_genomic.fna	GCA_014872065.1
GB_GCA_948806295.1	GCA_948806295.1		100.0	0.19	43	179131	265449	2709713	Bacteria	Verrucomicrobiota	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiia;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila	/home/tianrm/projects/magicc2/data/genomes/GCA_948806295.1/GCA_948806295.1_MGBC165549_genomic.fna	GCA_948806295.1
RS_GCF_018847435.1	GCA_018847435.1	GCF_018847435.1	100.0	0.2	1	2798160	2798160	2798160	Bacteria	Verrucomicrobiota	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiia;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila	/home/tianrm/projects/magicc2/data/genomes/GCF_018847435.1/GCF_018847435.1_ASM1884743v1_genomic.fna	GCF_018847435.1
GB_GCA_937930375.1	GCA_937930375.1		98.6	0.09	48	129591	368383	3365936	Bacteria	Verrucomicrobiota	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiia;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia sp900545155	/home/tianrm/projects/magicc2/data/genomes/GCA_937930375.1/GCA_937930375.1_ERR2013654_bin.61_CONCOCT_v1.1_MAG_genomic.fna	GCA_937930375.1
GB_GCA_963646535.1	GCA_963646535.1		100.0	0.22	59	96849	185628	2771124	Bacteria	Verrucomicrobiota	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiia;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila	/home/tianrm/projects/magicc2/data/genomes/GCA_963646535.1/GCA_963646535.1_SID5462-1_cleanbin_000023_GreatApes_genomic.fna	GCA_963646535.1
RS_GCF_008000975.1	GCA_008000975.1	GCF_008000975.1	100.0	0.25	1	2664043	2664043	2664043	Bacteria	Verrucomicrobiota	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiia;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila	/home/tianrm/projects/magicc2/data/genomes/GCF_008000975.1/GCF_008000975.1_ASM800097v1_genomic.fna	GCF_008000975.1
GB_GCA_949477435.1	GCA_949477435.1		99.99	0.21	27	216093	526175	2695859	Bacteria	Verrucomicrobiota	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiia;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila	/home/tianrm/projects/magicc2/data/genomes/GCA_949477435.1/GCA_949477435.1_extra-ERR1762092.8_1677794887_genomic.fna	GCA_949477435.1
GB_GCA_948715725.1	GCA_948715725.1		100.0	0.26	26	199792	486868	2670135	Bacteria	Verrucomicrobiota	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiia;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila	/home/tianrm/projects/magicc2/data/genomes/GCA_948715725.1/GCA_948715725.1_MGBC142992_genomic.fna	GCA_948715725.1
GB_GCA_949074585.1	GCA_949074585.1		100.0	0.25	22	200270	310279	2668131	Bacteria	Verrucomicrobiota	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiia;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila	/home/tianrm/projects/magicc2/data/genomes/GCA_949074585.1/GCA_949074585.1_MGBC161746_genomic.fna	GCA_949074585.1
GB_GCA_948533325.1	GCA_948533325.1		99.98	0.03	39	150875	282714	2597053	Bacteria	Verrucomicrobiota	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiia;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila_A	/home/tianrm/projects/magicc2/data/genomes/GCA_948533325.1/GCA_948533325.1_MGBC120641_genomic.fna	GCA_948533325.1
RS_GCF_949531745.1	GCA_949531745.1	GCF_949531745.1	99.99	0.01	92	40464	103514	2588596	Bacteria	Verrucomicrobiota	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiia;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila_A	/home/tianrm/projects/magicc2/data/genomes/GCF_949531745.1/GCF_949531745.1_extra-SRR6945408.10_1677800313_genomic.fna	GCF_949531745.1
RS_GCF_004015125.1	GCA_004015125.1	GCF_004015125.1	99.99	0.28	1	2724161	2724161	2724161	Bacteria	Verrucomicrobiota	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiia;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila	/home/tianrm/projects/magicc2/data/genomes/GCF_004015125.1/GCF_004015125.1_ASM401512v1_genomic.fna	GCF_004015125.1
GB_GCA_948984285.1	GCA_948984285.1		100.0	0.25	27	154597	308276	2632910	Bacteria	Verrucomicrobiota	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiia;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila	/home/tianrm/projects/magicc2/data/genomes/GCA_948984285.1/GCA_948984285.1_MGBC130197_genomic.fna	GCA_948984285.1
RS_GCF_001655315.1	GCA_001655315.1	GCF_001655315.1	99.22	0.0	8	974861	974861	1138471	Bacteria	Spirochaetota	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema;s__Treponema pallidum	/home/tianrm/projects/magicc2/data/genomes/GCF_001655315.1/GCF_001655315.1_ASM165531v1_genomic.fna	GCF_001655315.1
GB_GCA_948516905.1	GCA_948516905.1		99.63	1.26	70	60183	204100	2153191	Bacteria	Spirochaetota	d__Bacteria;p__Spirochaetota;c__Brachyspiria;o__Brachyspirales;f__Brachyspiraceae;g__Brachyspira;s__Brachyspira sp910588665	/home/tianrm/projects/magicc2/data/genomes/GCA_948516905.1/GCA_948516905.1_MGBC135183_genomic.fna	GCA_948516905.1
RS_GCF_000243755.2	GCA_000243755.3	GCF_000243755.2	99.67	0.27	44	250357	590416	4630975	Bacteria	Spirochaetota	d__Bacteria;p__Spirochaetota;c__Leptospiria;o__Leptospirales;f__Leptospiraceae;g__Leptospira;s__Leptospira interrogans	/home/tianrm/projects/magicc2/data/genomes/GCF_000243755.2/GCF_000243755.2_gls454053v2.0_genomic.fna	GCF_000243755.2
GB_GCA_000217475.3	GCA_000217475.3		98.69	0.22	76	139587	386742	4277944	Bacteria	Spirochaetota	d__Bacteria;p__Spirochaetota;c__Leptospiria;o__Leptospirales;f__Leptospiraceae;g__Leptospira;s__Leptospira weilii	/home/tianrm/projects/magicc2/data/genomes/GCA_000217475.3/GCA_000217475.3_gls454038v02_genomic.fna	GCA_000217475.3
RS_GCF_008016715.1	GCA_008016715.1	GCF_008016715.1	99.88	0.47	32	199319	388664	2655229	Bacteria	Spirochaetota	d__Bacteria;p__Spirochaetota;c__Brachyspiria;o__Brachyspirales;f__Brachyspiraceae;g__Brachyspira;s__Brachyspira aalborgi	/home/tianrm/projects/magicc2/data/genomes/GCF_008016715.1/GCF_008016715.1_ASM801671v1_genomic.fna	GCF_008016715.1
RS_GCF_000012085.2	GCA_000012085.2	GCF_000012085.2	99.46	0.09	9	917330	917330	1165365	Bacteria	Spirochaetota	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Borreliales;f__Borreliaceae;g__Borrelia;s__Borrelia turicatae	/home/tianrm/projects/magicc2/data/genomes/GCF_000012085.2/GCF_000012085.2_ASM1208v2_genomic.fna	GCF_000012085.2
RS_GCF_003611295.1	GCA_003611295.1	GCF_003611295.1	98.37	0.01	7	976535	976535	1139764	Bacteria	Spirochaetota	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema;s__Treponema pallidum	/home/tianrm/projects/magicc2/data/genomes/GCF_003611295.1/GCF_003611295.1_ASM361129v1_genomic.fna	GCF_003611295.1
RS_GCF_040404965.1	GCA_040404965.1	GCF_040404965.1	99.17	0.01	12	232956	476817	1139597	Bacteria	Spirochaetota	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema;s__Treponema pallidum	/home/tianrm/projects/magicc2/data/genomes/GCF_040404965.1/GCF_040404965.1_DoxyWk5_genomic.fna	GCF_040404965.1
RS_GCF_000304295.1	GCA_000304295.1	GCF_000304295.1	99.17	0.01	7	976470	976470	1140038	Bacteria	Spirochaetota	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema;s__Treponema pallidum	/home/tianrm/projects/magicc2/data/genomes/GCF_000304295.1/GCF_000304295.1_ASM30429v1_genomic.fna	GCF_000304295.1
RS_GCF_000340725.1	GCA_000340725.1	GCF_000340725.1	99.84	0.13	18	332303	474518	2843090	Bacteria	Spirochaetota	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_B;s__Treponema_B denticola	/home/tianrm/projects/magicc2/data/genomes/GCF_000340725.1/GCF_000340725.1_Trep_dent_AL-2_V1_genomic.fna	GCF_000340725.1
RS_GCF_027585885.1	GCA_027585885.1	GCF_027585885.1	100.0	0.65	11	681484	1190822	3141380	Bacteria	Spirochaetota	d__Bacteria;p__Spirochaetota;c__Brachyspiria;o__Brachyspirales;f__Brachyspiraceae;g__Brachyspira;s__Brachyspira hyodysenteriae	/home/tianrm/projects/magicc2/data/genomes/GCF_027585885.1/GCF_027585885.1_ASM2758588v1_genomic.fna	GCF_027585885.1
RS_GCF_009017435.1	GCA_009017435.1	GCF_009017435.1	99.17	0.01	8	975942	975942	1139562	Bacteria	Spirochaetota	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema;s__Treponema pallidum	/home/tianrm/projects/magicc2/data/genomes/GCF_009017435.1/GCF_009017435.1_ASM901743v1_genomic.fna	GCF_009017435.1
RS_GCF_000512145.1	GCA_000512145.2	GCF_000512145.1	99.75	0.12	3	916945	916945	1030684	Bacteria	Spirochaetota	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Borreliales;f__Borreliaceae;g__Borrelia;s__Borrelia parkeri	/home/tianrm/projects/magicc2/data/genomes/GCF_000512145.1/GCF_000512145.1_ASM51214v2_genomic.fna	GCF_000512145.1
RS_GCF_027586485.1	GCA_027586485.1	GCF_027586485.1	99.9	1.69	2	2998268	2998268	3034303	Bacteria	Spirochaetota	d__Bacteria;p__Spirochaetota;c__Brachyspiria;o__Brachyspirales;f__Brachyspiraceae;g__Brachyspira;s__Brachyspira hyodysenteriae	/home/tianrm/projects/magicc2/data/genomes/GCF_027586485.1/GCF_027586485.1_ASM2758648v1_genomic.fna	GCF_027586485.1
RS_GCF_040405265.1	GCA_040405265.1	GCF_040405265.1	99.17	0.01	12	232955	476817	1139587	Bacteria	Spirochaetota	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema;s__Treponema pallidum	/home/tianrm/projects/magicc2/data/genomes/GCF_040405265.1/GCF_040405265.1_Doxy-PEP_IV_P4_W10_genomic.fna	GCF_040405265.1
RS_GCF_003545925.1	GCA_003545925.1	GCF_003545925.1	99.99	0.07	25	589757	1070278	4444566	Bacteria	Spirochaetota	d__Bacteria;p__Spirochaetota;c__Leptospiria;o__Leptospirales;f__Leptospiraceae;g__Leptospira;s__Leptospira yasudae	/home/tianrm/projects/magicc2/data/genomes/GCF_003545925.1/GCF_003545925.1_ASM354592v1_genomic.fna	GCF_003545925.1
GB_GCA_029975725.1	GCA_029975725.1		99.89	0.66	65	77585	221218	3042571	Bacteria	Spirochaetota	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Breznakiellaceae;g__Gracilinema;s__Gracilinema sp012517385	/home/tianrm/projects/magicc2/data/genomes/GCA_029975725.1/GCA_029975725.1_ASM2997572v1_genomic.fna	GCA_029975725.1
RS_GCF_014858865.1	GCA_014858865.1	GCF_014858865.1	99.98	0.88	9	4431091	4431091	5349767	Bacteria	Spirochaetota	d__Bacteria;p__Spirochaetota;c__Leptospiria;o__Leptospirales;f__Leptospiraceae;g__Leptospira;s__Leptospira interrogans	/home/tianrm/projects/magicc2/data/genomes/GCF_014858865.1/GCF_014858865.1_ASM1485886v1_genomic.fna	GCF_014858865.1
RS_GCF_024181565.1	GCA_024181565.1	GCF_024181565.1	99.92	0.07	1	2728291	2728291	2728291	Bacteria	Spirochaetota	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_B;s__Treponema_B denticola_B	/home/tianrm/projects/magicc2/data/genomes/GCF_024181565.1/GCF_024181565.1_ASM2418156v1_genomic.fna	GCF_024181565.1
RS_GCF_000755145.1	GCA_000755145.1	GCF_000755145.1	99.9	0.45	2	2796913	2796913	2800562	Bacteria	Spirochaetota	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_B;s__Treponema_B putidum	/home/tianrm/projects/magicc2/data/genomes/GCF_000755145.1/GCF_000755145.1_ASM75514v1_genomic.fna	GCF_000755145.1
RS_GCF_000190435.1	GCA_000190435.1	GCF_000190435.1	99.97	1.76	1	3316466	3316466	3316466	Bacteria	Spirochaetota	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Sphaerochaetales;f__Sphaerochaetaceae;g__Sphaerochaeta;s__Sphaerochaeta globosa	/home/tianrm/projects/magicc2/data/genomes/GCF_000190435.1/GCF_000190435.1_ASM19043v1_genomic.fna	GCF_000190435.1
RS_GCF_009258445.2	GCA_009258445.2	GCF_009258445.2	99.24	0.21	17	904904	904904	1500460	Bacteria	Spirochaetota	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Borreliales;f__Borreliaceae;g__Borrelia;s__Borrelia miyamotoi	/home/tianrm/projects/magicc2/data/genomes/GCF_009258445.2/GCF_009258445.2_NL-IR-1_genomic.fna	GCF_009258445.2
RS_GCF_000413095.1	GCA_000413095.1	GCF_000413095.1	99.97	0.41	32	413084	1123383	2990277	Bacteria	Spirochaetota	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_B;s__Treponema_B denticola_A	/home/tianrm/projects/magicc2/data/genomes/GCF_000413095.1/GCF_000413095.1_Trep_dent_SP32_F0464_V1_genomic.fna	GCF_000413095.1
RS_GCF_026914225.1	GCA_026914225.1	GCF_026914225.1	99.99	0.16	2	3583958	3583958	3901298	Bacteria	Spirochaetota	d__Bacteria;p__Spirochaetota;c__Leptospiria;o__Leptospirales;f__Leptospiraceae;g__Leptospira;s__Leptospira borgpetersenii	/home/tianrm/projects/magicc2/data/genomes/GCF_026914225.1/GCF_026914225.1_ASM2691422v1_genomic.fna	GCF_026914225.1
RS_GCF_004769195.1	GCA_004769195.1	GCF_004769195.1	99.92	0.38	14	474571	1400601	3733663	Bacteria	Spirochaetota	d__Bacteria;p__Spirochaetota;c__Leptospiria;o__Leptospirales;f__Leptospiraceae;g__Leptospira_B;s__Leptospira_B fletcheri	/home/tianrm/projects/magicc2/data/genomes/GCF_004769195.1/GCF_004769195.1_ASM476919v1_genomic.fna	GCF_004769195.1
GB_GCA_027533185.1	GCA_027533185.1		99.96	0.26	58	139984	355092	3578090	Bacteria	Spirochaetota	d__Bacteria;p__Spirochaetota;c__Leptospiria;o__Leptospirales;f__Leptospiraceae;g__Leptospira_A;s__Leptospira_A sp027533185	/home/tianrm/projects/magicc2/data/genomes/GCA_027533185.1/GCA_027533185.1_ASM2753318v1_genomic.fna	GCA_027533185.1
GB_GCA_945914565.1	GCA_945914565.1		100.0	0.12	29	132785	253696	2183283	Bacteria	Bacteroidota_A	d__Bacteria;p__Bacteroidota_A;c__Kapaibacteriia;o__Kapaibacteriales;f__Kapaibacteriaceae;g__UBA10438;s__UBA10438 sp947495975	/home/tianrm/projects/magicc2/data/genomes/GCA_945914565.1/GCA_945914565.1_AH-24oct19-8_genomic.fna	GCA_945914565.1
GB_GCA_026416125.1	GCA_026416125.1		98.65	1.23	84	103507	249031	2410566	Bacteria	Bacteroidota_A	d__Bacteria;p__Bacteroidota_A;c__UBA10030;o__UBA10030;f__UBA10030;g__JAOAFT01;s__JAOAFT01 sp026416125	/home/tianrm/projects/magicc2/data/genomes/GCA_026416125.1/GCA_026416125.1_ASM2641612v1_genomic.fna	GCA_026416125.1
