gtdb_accession	ncbi_accession	gcf_accession	checkm2_completeness	checkm2_contamination	contig_count	n50_contigs	longest_contig	genome_size	domain	phylum	gtdb_taxonomy	fasta_path	download_dir
GB_GCA_035620895.1	GCA_035620895.1		98.77	0.81	51	97368	243470	2060750	Archaea	Thermoproteota	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrososphaeraceae;g__TA-21;s__TA-21 sp035620895	/home/tianrm/projects/magicc2/data/genomes/GCA_035620895.1/GCA_035620895.1_ASM3562089v1_genomic.fna	GCA_035620895.1
RS_GCF_007996945.1	GCA_007996945.1	GCF_007996945.1	99.98	0.17	6	435908	779469	2221322	Archaea	Thermoproteota	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__Sulfolobaceae;g__Sulfolobus;s__Sulfolobus acidocaldarius	/home/tianrm/projects/magicc2/data/genomes/GCF_007996945.1/GCF_007996945.1_ASM799694v1_genomic.fna	GCF_007996945.1
RS_GCF_038875495.1	GCA_038875495.1	GCF_038875495.1	100.0	1.01	16	205660	502723	2616738	Archaea	Thermoproteota	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__Sulfolobaceae;g__Saccharolobus;s__Saccharolobus shibatae	/home/tianrm/projects/magicc2/data/genomes/GCF_038875495.1/GCF_038875495.1_ASM3887549v1_genomic.fna	GCF_038875495.1
GB_GCA_001189275.1	GCA_001189275.1		99.84	0.19	1	1993257	1993257	1993257	Archaea	Thermoproteota	d__Archaea;p__Thermoproteota;c__Thermoprotei;o__Thermoproteales;f__Thermoproteaceae;g__Pyrobaculum;s__Pyrobaculum sp001189275	/home/tianrm/projects/magicc2/data/genomes/GCA_001189275.1/GCA_001189275.1_ASM118927v1_genomic.fna	GCA_001189275.1
RS_GCF_900696045.1	GCA_900696045.1	GCF_900696045.1	99.26	0.11	1	2836447	2836447	2836447	Archaea	Thermoproteota	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrososphaeraceae;g__Nitrosocosmicus;s__Nitrosocosmicus franklandus_A	/home/tianrm/projects/magicc2/data/genomes/GCF_900696045.1/GCF_900696045.1_Nitrosocosmicus_franklandus_C13_genomic.fna	GCF_900696045.1
GB_GCA_025340205.1	GCA_025340205.1		99.9	0.28	1	1685057	1685057	1685057	Archaea	Thermoproteota	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__Ignicoccaceae;g__Ignicoccus;s__Ignicoccus pacificus	/home/tianrm/projects/magicc2/data/genomes/GCA_025340205.1/GCA_025340205.1_ASM2534020v1_genomic.fna	GCA_025340205.1
GB_GCA_012928605.1	GCA_012928605.1		99.95	0.27	7	196976	354801	1289869	Archaea	Thermoproteota	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__Nitrosopumilus;s__Nitrosopumilus sp013390905	/home/tianrm/projects/magicc2/data/genomes/GCA_012928605.1/GCA_012928605.1_ASM1292860v1_genomic.fna	GCA_012928605.1
GB_GCA_038893675.1	GCA_038893675.1		99.91	0.46	14	217609	499299	1672146	Archaea	Thermoproteota	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__Ignisphaeraceae;g__Ignisphaera;s__Ignisphaera sp030550585	/home/tianrm/projects/magicc2/data/genomes/GCA_038893675.1/GCA_038893675.1_ASM3889367v1_genomic.fna	GCA_038893675.1
RS_GCF_000245195.1	GCA_000245195.2	GCF_000245195.1	99.99	0.93	4	1717013	1717013	2608312	Archaea	Thermoproteota	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__Sulfolobaceae;g__Saccharolobus;s__Saccharolobus islandicus	/home/tianrm/projects/magicc2/data/genomes/GCF_000245195.1/GCF_000245195.1_ASM24519v2_genomic.fna	GCF_000245195.1
RS_GCF_013388945.1	GCA_013388945.1	GCF_013388945.1	99.29	1.0	31	104758	427753	1993934	Archaea	Thermoproteota	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrososphaeraceae;g__Nitrososphaera;s__Nitrososphaera sp013388945	/home/tianrm/projects/magicc2/data/genomes/GCF_013388945.1/GCF_013388945.1_ASM1338894v1_genomic.fna	GCF_013388945.1
RS_GCF_001560645.1	GCA_001560645.1	GCF_001560645.1	100.0	0.29	19	145631	554933	2216858	Archaea	Thermoproteota	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__Sulfolobaceae;g__Sulfolobus;s__Sulfolobus acidocaldarius	/home/tianrm/projects/magicc2/data/genomes/GCF_001560645.1/GCF_001560645.1_NG05B_CO5_05_genomic.fna	GCF_001560645.1
GB_GCA_038877275.1	GCA_038877275.1		99.82	0.18	28	85458	142539	1278509	Archaea	Thermoproteota	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__Fervidicoccaceae;g__ARK-14;s__ARK-14 sp038734945	/home/tianrm/projects/magicc2/data/genomes/GCA_038877275.1/GCA_038877275.1_ASM3887727v1_genomic.fna	GCA_038877275.1
RS_GCF_038731165.1	GCA_038731165.1	GCF_038731165.1	99.99	0.6	20	201280	495178	2534983	Archaea	Thermoproteota	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__Sulfolobaceae;g__Saccharolobus;s__Saccharolobus shibatae	/home/tianrm/projects/magicc2/data/genomes/GCF_038731165.1/GCF_038731165.1_ASM3873116v1_genomic.fna	GCF_038731165.1
RS_GCF_038873635.1	GCA_038873635.1	GCF_038873635.1	99.99	0.74	7	549709	569682	2175267	Archaea	Thermoproteota	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__Sulfolobaceae;g__Metallosphaera;s__Metallosphaera sedula	/home/tianrm/projects/magicc2/data/genomes/GCF_038873635.1/GCF_038873635.1_ASM3887363v1_genomic.fna	GCF_038873635.1
RS_GCF_038875555.1	GCA_038875555.1	GCF_038875555.1	99.99	0.74	12	301989	872789	2170693	Archaea	Thermoproteota	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__Sulfolobaceae;g__Metallosphaera;s__Metallosphaera sedula	/home/tianrm/projects/magicc2/data/genomes/GCF_038875555.1/GCF_038875555.1_ASM3887555v1_genomic.fna	GCF_038875555.1
RS_GCF_038877935.1	GCA_038877935.1	GCF_038877935.1	99.91	0.68	13	318723	557649	2180697	Archaea	Thermoproteota	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__Sulfolobaceae;g__Metallosphaera;s__Metallosphaera sedula	/home/tianrm/projects/magicc2/data/genomes/GCF_038877935.1/GCF_038877935.1_ASM3887793v1_genomic.fna	GCF_038877935.1
RS_GCF_025998175.1	GCA_025998175.1	GCF_025998175.1	99.95	0.1	1	1775052	1775052	1775052	Archaea	Thermoproteota	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__Nitrosopumilus;s__Nitrosopumilus zosterae	/home/tianrm/projects/magicc2/data/genomes/GCF_025998175.1/GCF_025998175.1_ASM2599817v1_genomic.fna	GCF_025998175.1
RS_GCF_009729035.1	GCA_009729035.1	GCF_009729035.1	99.98	0.51	1	1987069	1987069	1987069	Archaea	Thermoproteota	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__Sulfolobaceae;g__Stygiolobus;s__Stygiolobus azoricus	/home/tianrm/projects/magicc2/data/genomes/GCF_009729035.1/GCF_009729035.1_ASM972903v1_genomic.fna	GCF_009729035.1
RS_GCF_003967175.1	GCA_003967175.1	GCF_003967175.1	99.91	0.6	1	2353189	2353189	2353189	Archaea	Thermoproteota	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__Sulfolobaceae;g__Sulfodiicoccus;s__Sulfodiicoccus acidiphilus	/home/tianrm/projects/magicc2/data/genomes/GCF_003967175.1/GCF_003967175.1_Sacidi_1.0_genomic.fna	GCF_003967175.1
RS_GCF_001560085.1	GCA_001560085.1	GCF_001560085.1	99.99	0.26	9	488068	580302	2221110	Archaea	Thermoproteota	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__Sulfolobaceae;g__Sulfolobus;s__Sulfolobus acidocaldarius	/home/tianrm/projects/magicc2/data/genomes/GCF_001560085.1/GCF_001560085.1_GG12_C01_10_genomic.fna	GCF_001560085.1
GB_GCA_038830575.1	GCA_038830575.1		99.43	0.32	2	942448	942448	1253867	Archaea	Thermoproteota	d__Archaea;p__Thermoproteota;c__Nitrososphaeria_A;o__Caldarchaeales;f__Wolframiiraptoraceae;g__Terraquivivens;s__Terraquivivens tengchongensis	/home/tianrm/projects/magicc2/data/genomes/GCA_038830575.1/GCA_038830575.1_ASM3883057v1_genomic.fna	GCA_038830575.1
RS_GCF_000364745.1	GCA_000364745.1	GCF_000364745.1	99.98	0.8	1	2465177	2465177	2465177	Archaea	Thermoproteota	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__Sulfolobaceae;g__Saccharolobus;s__Saccharolobus islandicus	/home/tianrm/projects/magicc2/data/genomes/GCF_000364745.1/GCF_000364745.1_ASM36474v1_genomic.fna	GCF_000364745.1
RS_GCF_036967215.1	GCA_036967215.1	GCF_036967215.1	99.94	1.12	2	2744695	2744695	2774215	Archaea	Thermoproteota	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__Sulfolobaceae;g__Saccharolobus;s__Saccharolobus tengchongensis_A	/home/tianrm/projects/magicc2/data/genomes/GCF_036967215.1/GCF_036967215.1_ASM3696721v1_genomic.fna	GCF_036967215.1
GB_GCA_023268075.1	GCA_023268075.1		98.54	1.11	23	177709	453465	1543324	Archaea	Thermoproteota	d__Archaea;p__Thermoproteota;c__Nitrososphaeria_A;o__Caldarchaeales;f__Wolframiiraptoraceae;g__Geocrenenecus;s__Geocrenenecus dongiae	/home/tianrm/projects/magicc2/data/genomes/GCA_023268075.1/GCA_023268075.1_ASM2326807v1_genomic.fna	GCA_023268075.1
RS_GCF_038728865.1	GCA_038728865.1	GCF_038728865.1	99.99	0.75	15	426444	454131	2250987	Archaea	Thermoproteota	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__Sulfolobaceae;g__Metallosphaera;s__Metallosphaera sedula	/home/tianrm/projects/magicc2/data/genomes/GCF_038728865.1/GCF_038728865.1_ASM3872886v1_genomic.fna	GCF_038728865.1
RS_GCF_001560065.1	GCA_001560065.1	GCF_001560065.1	99.99	0.26	6	567176	713242	2223532	Archaea	Thermoproteota	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__Sulfolobaceae;g__Sulfolobus;s__Sulfolobus acidocaldarius	/home/tianrm/projects/magicc2/data/genomes/GCF_001560065.1/GCF_001560065.1_GG12_C01_08_genomic.fna	GCF_001560065.1
GB_GCA_029303275.1	GCA_029303275.1		99.71	0.33	28	69836	148665	1296366	Archaea	Thermoproteota	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__Nitrosopumilus;s__Nitrosopumilus sp001510275	/home/tianrm/projects/magicc2/data/genomes/GCA_029303275.1/GCA_029303275.1_ASM2930327v1_genomic.fna	GCA_029303275.1
GB_GCA_015654385.1	GCA_015654385.1		99.88	1.57	1	3024820	3024820	3024820	Archaea	Thermoproteota	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__Sulfolobaceae;g__Saccharolobus;s__Saccharolobus solfataricus	/home/tianrm/projects/magicc2/data/genomes/GCA_015654385.1/GCA_015654385.1_ASM1565438v1_genomic.fna	GCA_015654385.1
RS_GCF_038883195.1	GCA_038883195.1	GCF_038883195.1	99.99	0.74	7	412575	460911	2158410	Archaea	Thermoproteota	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__Sulfolobaceae;g__Metallosphaera;s__Metallosphaera sedula	/home/tianrm/projects/magicc2/data/genomes/GCF_038883195.1/GCF_038883195.1_ASM3888319v1_genomic.fna	GCF_038883195.1
RS_GCF_000513855.1	GCA_000513855.1	GCF_000513855.1	99.78	0.13	2	734616	734616	1307099	Archaea	Thermoproteota	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__Desulfurococcaceae;g__Desulfurococcus;s__Desulfurococcus amylolyticus	/home/tianrm/projects/magicc2/data/genomes/GCF_000513855.1/GCF_000513855.1_ASM51385v1_genomic.fna	GCF_000513855.1
RS_GCF_038734715.1	GCA_038734715.1	GCF_038734715.1	99.95	0.14	30	195252	391047	2343588	Archaea	Thermoproteota	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__Sulfolobaceae;g__Saccharolobus;s__Saccharolobus shibatae	/home/tianrm/projects/magicc2/data/genomes/GCF_038734715.1/GCF_038734715.1_ASM3873471v1_genomic.fna	GCF_038734715.1
GB_GCA_038732845.1	GCA_038732845.1		99.8	0.19	40	166909	412388	1316424	Archaea	Thermoproteota	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__Fervidicoccaceae;g__ARK-14;s__ARK-14 sp038734945	/home/tianrm/projects/magicc2/data/genomes/GCA_038732845.1/GCA_038732845.1_ASM3873284v1_genomic.fna	GCA_038732845.1
RS_GCF_000022425.1	GCA_000022425.1	GCF_000022425.1	100.0	0.56	1	2692402	2692402	2692402	Archaea	Thermoproteota	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__Sulfolobaceae;g__Saccharolobus;s__Saccharolobus islandicus	/home/tianrm/projects/magicc2/data/genomes/GCF_000022425.1/GCF_000022425.1_ASM2242v1_genomic.fna	GCF_000022425.1
GB_GCA_002737445.1	GCA_002737445.1		99.25	0.1	13	119318	361196	1193764	Archaea	Thermoproteota	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__Nitrosarchaeum;s__Nitrosarchaeum sp002737445	/home/tianrm/projects/magicc2/data/genomes/GCA_002737445.1/GCA_002737445.1_ASM273744v1_genomic.fna	GCA_002737445.1
RS_GCF_009729055.1	GCA_009729055.1	GCF_009729055.1	99.85	0.73	1	2803915	2803915	2803915	Archaea	Thermoproteota	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__Sulfolobaceae;g__Sulfurisphaera;s__Sulfurisphaera ohwakuensis	/home/tianrm/projects/magicc2/data/genomes/GCF_009729055.1/GCF_009729055.1_ASM972905v1_genomic.fna	GCF_009729055.1
RS_GCF_014876775.1	GCA_014876775.1	GCF_014876775.1	99.95	0.91	1	1625846	1625846	1625846	Archaea	Thermoproteota	d__Archaea;p__Thermoproteota;c__Thermoprotei;o__Thermofilales;f__Thermofilaceae;g__Infirmifilum;s__Infirmifilum lucidum	/home/tianrm/projects/magicc2/data/genomes/GCF_014876775.1/GCF_014876775.1_ASM1487677v1_genomic.fna	GCF_014876775.1
RS_GCF_038727355.1	GCA_038727355.1	GCF_038727355.1	100.0	0.41	15	427503	709064	2363791	Archaea	Thermoproteota	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__Sulfolobaceae;g__Saccharolobus;s__Saccharolobus shibatae	/home/tianrm/projects/magicc2/data/genomes/GCF_038727355.1/GCF_038727355.1_ASM3872735v1_genomic.fna	GCF_038727355.1
RS_GCF_000299395.1	GCA_000299395.1	GCF_000299395.1	99.56	0.12	1	1690905	1690905	1690905	Archaea	Thermoproteota	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__Nitrosopumilus;s__Nitrosopumilus sediminis	/home/tianrm/projects/magicc2/data/genomes/GCF_000299395.1/GCF_000299395.1_ASM29939v1_genomic.fna	GCF_000299395.1
RS_GCF_022064045.1	GCA_022064045.1	GCF_022064045.1	99.94	0.55	87	79995	276255	2239489	Archaea	Thermoproteota	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__Sulfolobaceae;g__Metallosphaera;s__Metallosphaera javensis	/home/tianrm/projects/magicc2/data/genomes/GCF_022064045.1/GCF_022064045.1_ASM2206404v1_genomic.fna	GCF_022064045.1
RS_GCF_019175305.1	GCA_019175305.1	GCF_019175305.1	99.99	0.81	1	2791785	2791785	2791785	Archaea	Thermoproteota	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__Sulfolobaceae;g__Saccharolobus;s__Saccharolobus shibatae	/home/tianrm/projects/magicc2/data/genomes/GCF_019175305.1/GCF_019175305.1_ASM1917530v1_genomic.fna	GCF_019175305.1
GB_GCA_027013395.1	GCA_027013395.1		99.82	0.28	48	78817	310748	1672151	Archaea	Thermoproteota	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__Desulfurococcaceae;g__JAADCY01;s__JAADCY01 sp027022365	/home/tianrm/projects/magicc2/data/genomes/GCA_027013395.1/GCA_027013395.1_ASM2701339v1_genomic.fna	GCA_027013395.1
GB_GCA_033581255.1	GCA_033581255.1		98.58	0.29	18	136310	205588	1437401	Archaea	Thermoproteota	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__DTEX01;g__JANXEA01;s__JANXEA01 sp025059045	/home/tianrm/projects/magicc2/data/genomes/GCA_033581255.1/GCA_033581255.1_ASM3358125v1_genomic.fna	GCA_033581255.1
RS_GCF_019175345.1	GCA_019175345.1	GCF_019175345.1	100.0	1.07	2	2879035	2879035	2916875	Archaea	Thermoproteota	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__Sulfolobaceae;g__Saccharolobus;s__Saccharolobus shibatae	/home/tianrm/projects/magicc2/data/genomes/GCF_019175345.1/GCF_019175345.1_ASM1917534v1_genomic.fna	GCF_019175345.1
GB_GCA_037442405.1	GCA_037442405.1		98.73	0.35	19	113098	213167	1349300	Archaea	Thermoproteota	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosocaldaceae;g__JBBIQH01;s__JBBIQH01 sp037442405	/home/tianrm/projects/magicc2/data/genomes/GCA_037442405.1/GCA_037442405.1_ASM3744240v1_genomic.fna	GCA_037442405.1
GB_GCA_963996915.1	GCA_963996915.1		99.35	0.05	33	50130	109353	1165207	Archaea	Thermoproteota	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__Nitrosopumilus;s__Nitrosopumilus sp002730325	/home/tianrm/projects/magicc2/data/genomes/GCA_963996915.1/GCA_963996915.1_ERR598953_binner12_Refined_81_genomic.fna	GCA_963996915.1
RS_GCF_025699255.1	GCA_025699255.1	GCF_025699255.1	99.52	0.21	20	248388	305321	1649374	Archaea	Thermoproteota	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__Nitrosopumilus;s__Nitrosopumilus sp025699255	/home/tianrm/projects/magicc2/data/genomes/GCF_025699255.1/GCF_025699255.1_ASM2569925v1_genomic.fna	GCF_025699255.1
RS_GCF_001481635.1	GCA_001481635.1	GCF_001481635.1	99.99	0.24	1	2217326	2217326	2217426	Archaea	Thermoproteota	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__Sulfolobaceae;g__Sulfolobus;s__Sulfolobus acidocaldarius	/home/tianrm/projects/magicc2/data/genomes/GCF_001481635.1/GCF_001481635.1_ASM148163v1_genomic.fna	GCF_001481635.1
GB_GCA_038817035.1	GCA_038817035.1		98.74	1.0	13	176592	716818	1579235	Archaea	Thermoproteota	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__NBVN01;g__DTCV01;s__DTCV01 sp020832985	/home/tianrm/projects/magicc2/data/genomes/GCA_038817035.1/GCA_038817035.1_ASM3881703v1_genomic.fna	GCA_038817035.1
GB_GCA_039938535.1	GCA_039938535.1		98.87	0.18	27	240889	379043	1621653	Archaea	Thermoproteota	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosocaldaceae;g__Nitrosocaldus;s__Nitrosocaldus cavascurensis	/home/tianrm/projects/magicc2/data/genomes/GCA_039938535.1/GCA_039938535.1_ASM3993853v1_genomic.fna	GCA_039938535.1
GB_GCA_038847365.1	GCA_038847365.1		98.95	0.49	25	106123	180564	1397182	Archaea	Thermoproteota	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosocaldaceae;g__Nitrosothermus;s__Nitrosothermus koennekei	/home/tianrm/projects/magicc2/data/genomes/GCA_038847365.1/GCA_038847365.1_ASM3884736v1_genomic.fna	GCA_038847365.1
RS_GCF_013414235.1	GCA_013414235.1	GCF_013414235.1	99.99	0.03	12	309632	481067	2068610	Archaea	Thermoproteota	d__Archaea;p__Thermoproteota;c__Thermoprotei;o__Thermoproteales;f__Thermoproteaceae;g__Pyrobaculum;s__Pyrobaculum arsenaticum	/home/tianrm/projects/magicc2/data/genomes/GCF_013414235.1/GCF_013414235.1_ASM1341423v1_genomic.fna	GCF_013414235.1
GB_GCA_025698765.1	GCA_025698765.1		99.92	0.13	17	208290	458585	1650298	Archaea	Thermoproteota	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__Nitrosarchaeum_A;s__Nitrosarchaeum_A sp025699025	/home/tianrm/projects/magicc2/data/genomes/GCA_025698765.1/GCA_025698765.1_ASM2569876v1_genomic.fna	GCA_025698765.1
GB_GCA_027623535.1	GCA_027623535.1		99.73	0.0	30	107015	213685	1365058	Archaea	Thermoproteota	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__Nitrosopumilus;s__Nitrosopumilus sp001510275	/home/tianrm/projects/magicc2/data/genomes/GCA_027623535.1/GCA_027623535.1_ASM2762353v1_genomic.fna	GCA_027623535.1
RS_GCF_038732325.1	GCA_038732325.1	GCF_038732325.1	100.0	0.95	19	171017	451065	2576362	Archaea	Thermoproteota	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__Sulfolobaceae;g__Saccharolobus;s__Saccharolobus shibatae	/home/tianrm/projects/magicc2/data/genomes/GCF_038732325.1/GCF_038732325.1_ASM3873232v1_genomic.fna	GCF_038732325.1
GB_GCA_023267875.1	GCA_023267875.1		98.56	0.91	25	82890	239746	1473345	Archaea	Thermoproteota	d__Archaea;p__Thermoproteota;c__Nitrososphaeria_A;o__Caldarchaeales;f__Wolframiiraptoraceae;g__Geocrenenecus;s__Geocrenenecus dongiae	/home/tianrm/projects/magicc2/data/genomes/GCA_023267875.1/GCA_023267875.1_ASM2326787v1_genomic.fna	GCA_023267875.1
GB_GCA_022759325.1	GCA_022759325.1		99.92	0.1	49	44424	147005	1258146	Archaea	Thermoproteota	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__Acidilobaceae;g__Acidilobus;s__Acidilobus sp000495735	/home/tianrm/projects/magicc2/data/genomes/GCA_022759325.1/GCA_022759325.1_ASM2275932v1_genomic.fna	GCA_022759325.1
GB_GCA_026994865.1	GCA_026994865.1		99.54	0.71	23	214005	370066	2136133	Archaea	Thermoproteota	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__Pyrodictiaceae;g__Pyrofollis;s__Pyrofollis sp027036135	/home/tianrm/projects/magicc2/data/genomes/GCA_026994865.1/GCA_026994865.1_ASM2699486v1_genomic.fna	GCA_026994865.1
GB_GCA_023268295.1	GCA_023268295.1		98.89	0.51	3	931242	931242	1238591	Archaea	Thermoproteota	d__Archaea;p__Thermoproteota;c__Nitrososphaeria_A;o__Caldarchaeales;f__Wolframiiraptoraceae;g__Terraquivivens;s__Terraquivivens tengchongensis	/home/tianrm/projects/magicc2/data/genomes/GCA_023268295.1/GCA_023268295.1_ASM2326829v1_genomic.fna	GCA_023268295.1
GB_GCA_038872515.1	GCA_038872515.1		99.96	0.17	39	60326	173640	1306766	Archaea	Thermoproteota	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__Fervidicoccaceae;g__ARK-14;s__ARK-14 sp038734945	/home/tianrm/projects/magicc2/data/genomes/GCA_038872515.1/GCA_038872515.1_ASM3887251v1_genomic.fna	GCA_038872515.1
GB_GCA_938030895.1	GCA_938030895.1		98.66	0.07	24	109234	229611	1372758	Archaea	Thermoproteota	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosocaldaceae;g__Nitrosocaldus;s__Nitrosocaldus sp938030895	/home/tianrm/projects/magicc2/data/genomes/GCA_938030895.1/GCA_938030895.1_S1_Bin_METABAT_108_1_genomic.fna	GCA_938030895.1
RS_GCF_000802205.1	GCA_000802205.2	GCF_000802205.1	99.75	0.58	1	3430706	3430706	3430706	Archaea	Thermoproteota	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrososphaeraceae;g__Nitrosocosmicus;s__Nitrosocosmicus oleophilus	/home/tianrm/projects/magicc2/data/genomes/GCF_000802205.1/GCF_000802205.1_ASM80220v2_genomic.fna	GCF_000802205.1
GB_GCA_038892035.1	GCA_038892035.1		98.58	0.04	30	69547	144304	1405012	Archaea	Thermoproteota	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__Desulfurococcaceae;g__JANXDZ01;s__JANXDZ01 sp038879595	/home/tianrm/projects/magicc2/data/genomes/GCA_038892035.1/GCA_038892035.1_ASM3889203v1_genomic.fna	GCA_038892035.1
GB_GCA_038736395.1	GCA_038736395.1		99.5	0.06	13	1502792	1502792	1699628	Archaea	Thermoproteota	d__Archaea;p__Thermoproteota;c__Nitrososphaeria_A;o__Caldarchaeales;f__Caldarchaeaceae;g__Caldarchaeum;s__Caldarchaeum subterraneum_E	/home/tianrm/projects/magicc2/data/genomes/GCA_038736395.1/GCA_038736395.1_ASM3873639v1_genomic.fna	GCA_038736395.1
GB_GCA_038732805.1	GCA_038732805.1		98.72	0.96	8	311125	485098	1576465	Archaea	Thermoproteota	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__NBVN01;g__DTCV01;s__DTCV01 sp020832985	/home/tianrm/projects/magicc2/data/genomes/GCA_038732805.1/GCA_038732805.1_ASM3873280v1_genomic.fna	GCA_038732805.1
