genome_id	ref_index	error_type	error_rate	error_rate_pct	net_mass_lost	total_ratio	l1_relative	cosine_similarity_to_control	n_selected_kmers_lost	normalised_l2_per_dim	summary_normalised_l2_per_dim	predicted_kmer_position_corruption_1_minus_1mp9	summary_delta_log10_total_kmer_count	summary_delta_total_kmer_sum	summary_delta_unique_kmer_count	summary_delta_duplicate_kmer_count	summary_delta_kmer_entropy	summary_delta_unique_kmer_ratio	summary_delta_duplicate_kmer_ratio
G_r047_chimera_40pct	47	chimera	0.4	40.0	0.0	1.000091	9.1e-05	0.999999	0	0.002062	2.1e-05		4e-05	4e-05	0.0	0.0	-0.0	0.0	0.0
G_r047_uneven_coverage_5pct	47	uneven_coverage	0.05	5.0	0.0	1.050473	0.050473	0.999064	0	0.073262	0.011449		0.02138	0.02139	0.0	0.0	-0.0017	0.0	0.0
G_r047_uneven_coverage_10pct	47	uneven_coverage	0.1	10.0	0.0	1.10098	0.10098	0.998272	0	0.133336	0.02237		0.04178	0.04178	0.0	0.0	0.00347	0.0	0.0
G_r047_uneven_coverage_20pct	47	uneven_coverage	0.2	20.0	0.0	1.202159	0.202159	0.998013	0	0.204422	0.042751		0.07996	0.07996	0.0	0.0	-0.00245	0.0	0.0
G_r047_uneven_coverage_40pct	47	uneven_coverage	0.4	40.0	0.0	1.405779	0.405779	0.989657	0	0.401167	0.079087		0.14792	0.14792	0.0	0.0	0.00498	0.0	0.0
G_r048_substitution_0p1pct	48	substitution	0.001	0.1	0.007288	0.998641	0.013217	0.999448	0	0.047614	0.049505	0.008964	-0.00059	-0.00059	0.13043	-0.01176	0.0003	0.00077	-0.00141
G_r048_substitution_0p5pct	48	substitution	0.005	0.5	0.033065	0.989915	0.056045	0.996919	3	0.110008	0.066441	0.04411	-0.0044	-0.0044	0.13043	0.11765	0.00114	0.00077	0.00252
G_r048_substitution_1pct	48	substitution	0.01	1.0	0.054491	0.982443	0.091424	0.9937	5	0.157982	0.033138	0.086483	-0.00769	-0.00769	0.08696	0.0	0.00254	0.00051	-0.0007
G_r048_substitution_2pct	48	substitution	0.02	2.0	0.082582	0.970849	0.136014	0.987574	11	0.21927	0.124457	0.166252	-0.01285	-0.01285	0.26087	0.2	0.00511	0.00154	0.00397
G_r048_substitution_5pct	48	substitution	0.05	5.0	0.15273	0.920457	0.225918	0.968071	15	0.337533	0.328845	0.369751	-0.036	-0.036	0.78261	0.37647	0.01138	0.00461	0.0051
G_r048_substitution_titv_0p1pct	48	substitution_titv	0.001	0.1	0.008094	0.998434	0.014621	0.999385	2	0.047877	0.033171	0.008964	-0.00068	-0.00068	-0.08696	0.01176	0.00023	-0.00051	0.00106
G_r048_substitution_titv_0p5pct	48	substitution_titv	0.005	0.5	0.032927	0.991837	0.057691	0.996803	5	0.109781	0.048977	0.04411	-0.00356	-0.00356	0.0	0.12941	0.00179	0.0	0.00394
G_r048_substitution_titv_1pct	48	substitution_titv	0.01	1.0	0.054997	0.981798	0.091792	0.993799	8	0.158597	0.0991	0.086483	-0.00798	-0.00798	0.26087	0.02353	0.00276	0.00154	-0.0014
G_r048_substitution_titv_2pct	48	substitution_titv	0.02	2.0	0.086992	0.965784	0.139767	0.987211	8	0.221378	0.197581	0.166252	-0.01512	-0.01512	0.52174	0.02353	0.0048	0.00307	-0.00351
G_r048_substitution_titv_5pct	48	substitution_titv	0.05	5.0	0.15128	0.920918	0.223477	0.968701	24	0.337374	0.165524	0.369751	-0.03578	-0.03578	0.21739	0.37647	0.01196	0.00128	0.00969
G_r048_indel_0p1pct	48	indel	0.001	0.1	0.008128	0.997467	0.013723	0.999416	2	0.049522	0.008917		-0.0011	-0.0011	0.0	0.02353	-1e-05	0.0	0.00072
G_r048_indel_0p5pct	48	indel	0.005	0.5	0.03082	0.99148	0.053121	0.99715	5	0.106972	0.017149		-0.00372	-0.00372	0.04348	-0.01176	0.00131	0.00026	-0.00071
G_r048_indel_1pct	48	indel	0.01	1.0	0.050404	0.982074	0.082881	0.994639	11	0.1432	0.099599		-0.00786	-0.00786	-0.26087	0.03529	0.00214	-0.00154	0.00319
G_r048_indel_2pct	48	indel	0.02	2.0	0.078656	0.96743	0.124742	0.989574	21	0.201815	0.106699		-0.01438	-0.01438	-0.26087	-0.10588	0.00336	-0.00154	-0.00111
G_r048_indel_5pct	48	indel	0.05	5.0	0.141931	0.922645	0.206507	0.973518	26	0.319191	0.081625		-0.03497	-0.03497	0.13043	0.16471	0.00597	0.00077	0.00395
G_r048_chimera_5pct	48	chimera	0.05	5.0	0.0	1.0	0.0	1.0	0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
G_r048_chimera_10pct	48	chimera	0.1	10.0	0.0	1.0	0.0	1.0	0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
G_r048_chimera_20pct	48	chimera	0.2	20.0	0.0	1.0	0.0	1.0	0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
G_r048_chimera_40pct	48	chimera	0.4	40.0	0.0	1.0	0.0	1.0	0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
G_r048_uneven_coverage_5pct	48	uneven_coverage	0.05	5.0	0.0	1.042552	0.042552	0.998506	0	0.071873	0.028395		0.0181	0.0181	0.0	0.07059	-0.00126	0.0	0.00215
G_r048_uneven_coverage_10pct	48	uneven_coverage	0.1	10.0	0.0	1.104157	0.104157	0.997013	0	0.130138	0.054078		0.04303	0.04303	0.0	0.12941	-0.00218	0.0	0.00394
G_r048_uneven_coverage_20pct	48	uneven_coverage	0.2	20.0	0.0	1.20029	0.20029	0.995337	0	0.207772	0.131577		0.07929	0.07929	0.0	0.32941	-0.00147	0.0	0.01002
G_r048_uneven_coverage_40pct	48	uneven_coverage	0.4	40.0	0.0	1.382724	0.382724	0.994458	0	0.331167	0.273042		0.14074	0.14073	0.0	0.69412	-0.00271	0.0	0.02112
G_r049_substitution_0p1pct	49	substitution	0.001	0.1	0.006094	0.997728	0.009915	0.999957	3	0.053239	0.082962	0.008964	-0.00099	-0.00099	0.13043	0.17647	0.00133	0.00077	0.00441
G_r049_substitution_0p5pct	49	substitution	0.005	0.5	0.02189	0.988721	0.032501	0.999724	13	0.122053	0.299088	0.04411	-0.00493	-0.00493	0.73913	0.28235	0.00782	0.00435	0.00281
G_r049_substitution_1pct	49	substitution	0.01	1.0	0.036798	0.978195	0.051792	0.999415	33	0.169458	0.354748	0.086483	-0.00957	-0.00957	0.78261	0.51765	0.01376	0.00461	0.00971
G_r049_substitution_2pct	49	substitution	0.02	2.0	0.066817	0.955148	0.088783	0.998413	51	0.247075	0.880841	0.166252	-0.01993	-0.01993	1.82609	1.44706	0.02802	0.01076	0.02996
G_r049_substitution_5pct	49	substitution	0.05	5.0	0.138853	0.898271	0.175976	0.992798	48	0.369132	1.520365	0.369751	-0.04659	-0.04659	3.26087	2.35294	0.06412	0.01921	0.04623
G_r049_substitution_titv_0p1pct	49	substitution_titv	0.001	0.1	0.005969	0.998005	0.009943	0.999956	6	0.056683	0.026701	0.008964	-0.00087	-0.00087	0.0	0.07059	0.00133	0.0	0.00218
G_r049_substitution_titv_0p5pct	49	substitution_titv	0.005	0.5	0.022191	0.987695	0.032076	0.999745	15	0.116759	0.199579	0.04411	-0.00538	-0.00538	0.47826	0.22353	0.00683	0.00282	0.00308
G_r049_substitution_titv_1pct	49	substitution_titv	0.01	1.0	0.037299	0.977549	0.052147	0.99937	22	0.174484	0.597079	0.086483	-0.00986	-0.00986	1.34783	0.82353	0.01478	0.00794	0.01461
G_r049_substitution_titv_2pct	49	substitution_titv	0.02	2.0	0.067913	0.954125	0.089951	0.998354	36	0.246678	1.047277	0.166252	-0.02039	-0.0204	2.34783	1.47059	0.0296	0.01383	0.0265
G_r049_substitution_titv_5pct	49	substitution_titv	0.05	5.0	0.144666	0.892292	0.181625	0.99317	49	0.391596	1.843474	0.369751	-0.04949	-0.04949	3.73913	3.12941	0.06855	0.02202	0.06614
G_r049_indel_0p1pct	49	indel	0.001	0.1	0.006126	0.996539	0.008792	0.999963	2	0.04687	0.035487		-0.00151	-0.00151	0.08696	-0.03529	0.00057	0.00051	-0.00178
G_r049_indel_0p5pct	49	indel	0.005	0.5	0.022789	0.984183	0.029761	0.999792	15	0.10851	0.094936		-0.00692	-0.00692	0.04348	0.24706	0.0035	0.00026	0.00728
G_r049_indel_1pct	49	indel	0.01	1.0	0.040177	0.969658	0.050012	0.999471	22	0.153933	0.444367		-0.01338	-0.01338	1.04348	0.54118	0.00697	0.00615	0.00835
G_r049_indel_2pct	49	indel	0.02	2.0	0.073171	0.940718	0.087061	0.998669	39	0.216946	0.490124		-0.02654	-0.02654	1.08696	0.70588	0.01359	0.0064	0.01308
G_r049_indel_5pct	49	indel	0.05	5.0	0.160012	0.862714	0.182738	0.994484	69	0.351151	0.813262		-0.06413	-0.06413	1.52174	1.51765	0.03626	0.00896	0.03458
G_r049_chimera_5pct	49	chimera	0.05	5.0	0.0	1.0	0.0	1.0	0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
G_r049_chimera_10pct	49	chimera	0.1	10.0	0.0	1.0	0.0	1.0	0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
G_r049_chimera_20pct	49	chimera	0.2	20.0	0.0	1.000003	3e-06	1.0	0	0.001039	1e-06		0.0	0.0	0.0	0.0	0.0	0.0	0.0
G_r049_chimera_40pct	49	chimera	0.4	40.0	0.0	1.0	0.0	1.0	0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
G_r049_uneven_coverage_5pct	49	uneven_coverage	0.05	5.0	0.0	1.05068	0.05068	0.999879	0	0.066221	0.02906		0.02147	0.02147	0.0	0.07059	-0.00134	0.0	0.00218
G_r049_uneven_coverage_10pct	49	uneven_coverage	0.1	10.0	0.0	1.103743	0.103743	0.999783	0	0.115249	0.079025		0.04287	0.04287	0.0	0.2	-0.00094	0.0	0.00618
G_r049_uneven_coverage_20pct	49	uneven_coverage	0.2	20.0	0.0	1.20354	0.20354	0.999658	0	0.191001	0.209116		0.08046	0.08046	0.0	0.54118	-0.00285	0.0	0.01671
G_r049_uneven_coverage_40pct	49	uneven_coverage	0.4	40.0	0.0	1.396775	0.396775	0.999236	0	0.34246	0.464744		0.14513	0.14513	0.0	1.21176	-0.00305	0.0	0.03742
G_r050_substitution_0p1pct	50	substitution	0.001	0.1	0.005542	0.99797	0.009054	0.999943	0	0.017937	0.000502	0.008964	-0.00088	-0.00088	0.0	0.0	0.00046	0.0	0.0
G_r050_substitution_0p5pct	50	substitution	0.005	0.5	0.016959	0.990305	0.024223	0.999688	0	0.040431	0.002429	0.04411	-0.00423	-0.00423	0.0	0.0	0.00235	0.0	0.0
G_r050_substitution_1pct	50	substitution	0.01	1.0	0.027921	0.981363	0.037204	0.999337	0	0.058556	0.004643	0.086483	-0.00817	-0.00817	0.0	0.0	0.00417	0.0	0.0
G_r050_substitution_2pct	50	substitution	0.02	2.0	0.050053	0.961871	0.061977	0.998418	0	0.088733	0.009582	0.166252	-0.01688	-0.01688	0.0	0.0	0.00852	0.0	0.0
G_r050_substitution_5pct	50	substitution	0.05	5.0	0.10631	0.910645	0.123264	0.994276	0	0.159406	0.023005	0.369751	-0.04065	-0.04065	0.0	0.0	0.01999	0.0	0.0
G_r050_substitution_titv_0p1pct	50	substitution_titv	0.001	0.1	0.005225	0.998525	0.008975	0.999941	0	0.017551	0.000362	0.008964	-0.00064	-0.00064	0.0	0.0	0.0003	0.0	0.0
G_r050_substitution_titv_0p5pct	50	substitution_titv	0.005	0.5	0.016558	0.990683	0.023799	0.999699	0	0.040107	0.002321	0.04411	-0.00407	-0.00407	0.0	0.0	0.00215	0.0	0.0
G_r050_substitution_titv_1pct	50	substitution_titv	0.01	1.0	0.028221	0.98149	0.037931	0.999301	0	0.059248	0.004642	0.086483	-0.00811	-0.00811	0.0	0.0	0.00438	0.0	0.0
G_r050_substitution_titv_2pct	50	substitution_titv	0.02	2.0	0.048923	0.963719	0.061565	0.998402	0	0.088523	0.009192	0.166252	-0.01605	-0.01605	0.0	0.0	0.00873	0.0	0.0
G_r050_substitution_titv_5pct	50	substitution_titv	0.05	5.0	0.103707	0.914488	0.121903	0.994218	0	0.160666	0.022032	0.369751	-0.03882	-0.03882	0.0	0.0	0.01959	0.0	0.0
G_r050_indel_0p1pct	50	indel	0.001	0.1	0.005118	0.998055	0.008291	0.999949	0	0.016641	0.000473		-0.00085	-0.00085	0.0	0.0	0.00037	0.0	0.0
G_r050_indel_0p5pct	50	indel	0.005	0.5	0.016539	0.98952	0.022599	0.999741	0	0.037629	0.002545		-0.00458	-0.00458	0.0	0.0	0.00186	0.0	0.0
G_r050_indel_1pct	50	indel	0.01	1.0	0.02799	0.980499	0.03648	0.999392	0	0.055981	0.004813		-0.00855	-0.00855	0.0	0.0	0.00398	0.0	0.0
G_r050_indel_2pct	50	indel	0.02	2.0	0.049942	0.96023	0.060114	0.998576	0	0.086287	0.009834		-0.01762	-0.01762	0.0	0.0	0.00746	0.0	0.0
G_r050_indel_5pct	50	indel	0.05	5.0	0.107238	0.908224	0.122701	0.994913	0	0.158509	0.023329		-0.04181	-0.04181	0.0	0.0	0.01772	0.0	0.0
G_r050_chimera_5pct	50	chimera	0.05	5.0	0.0	1.000002	2e-06	1.0	0	9.2e-05	1e-06		0.0	0.0	0.0	0.0	0.0	0.0	0.0
G_r050_chimera_10pct	50	chimera	0.1	10.0	0.0	1.000002	2e-06	1.0	0	0.000402	1e-06		0.0	0.0	0.0	0.0	0.0	0.0	0.0
G_r050_chimera_20pct	50	chimera	0.2	20.0	0.0	1.0	0.0	1.0	0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
G_r050_chimera_40pct	50	chimera	0.4	40.0	0.0	1.00001	1e-05	1.0	0	0.000301	2e-06		0.0	0.0	0.0	0.0	0.0	0.0	0.0
G_r050_uneven_coverage_5pct	50	uneven_coverage	0.05	5.0	0.0	1.049131	0.049131	0.999825	0	0.058562	0.011134		0.02083	0.02083	0.0	0.0	0.00016	0.0	0.0
G_r050_uneven_coverage_10pct	50	uneven_coverage	0.1	10.0	0.0	1.10004	0.10004	0.999587	0	0.106269	0.022138		0.04141	0.04141	0.0	0.0	-0.00118	0.0	0.0
G_r050_uneven_coverage_20pct	50	uneven_coverage	0.2	20.0	0.0	1.208847	0.208847	0.998442	0	0.22035	0.044043		0.08237	0.08237	0.0	0.0	0.0029	0.0	0.0
G_r050_uneven_coverage_40pct	50	uneven_coverage	0.4	40.0	0.0	1.417065	0.417065	0.996597	0	0.391783	0.08093		0.15139	0.15139	0.0	0.0	0.0032	0.0	0.0
G_r051_substitution_0p1pct	51	substitution	0.001	0.1	0.00613	0.99806	0.010321	0.999934	0	0.032149	0.008919	0.008964	-0.00084	-0.00084	0.0	0.02353	0.0011	0.0	0.00071
G_r051_substitution_0p5pct	51	substitution	0.005	0.5	0.019784	0.990696	0.030264	0.999662	0	0.070556	0.017997	0.04411	-0.00406	-0.00406	0.0	0.04706	0.00422	0.0	0.00143
G_r051_substitution_1pct	51	substitution	0.01	1.0	0.03288	0.98192	0.047681	0.999255	1	0.102716	0.021792	0.086483	-0.00792	-0.00792	-0.04348	0.03529	0.00778	-0.00026	0.00143
G_r051_substitution_2pct	51	substitution	0.02	2.0	0.056722	0.963286	0.07673	0.998152	1	0.142725	0.026483	0.166252	-0.01624	-0.01624	-0.04348	0.04706	0.01654	-0.00026	0.00178
G_r051_substitution_5pct	51	substitution	0.05	5.0	0.120498	0.909564	0.150561	0.992411	0	0.230033	0.037691	0.369751	-0.04117	-0.04117	0.0	0.07059	0.03959	0.0	0.00214
G_r051_substitution_titv_0p1pct	51	substitution_titv	0.001	0.1	0.005998	0.998384	0.010379	0.999935	0	0.031445	0.004476	0.008964	-0.0007	-0.0007	0.0	0.01176	0.00085	0.0	0.00036
G_r051_substitution_titv_0p5pct	51	substitution_titv	0.005	0.5	0.01982	0.991559	0.0312	0.999638	1	0.071852	0.016673	0.04411	-0.00368	-0.00368	-0.04348	0.0	0.00532	-0.00026	0.00036
G_r051_substitution_titv_1pct	51	substitution_titv	0.01	1.0	0.034607	0.981035	0.050249	0.999146	0	0.105638	0.023016	0.086483	-0.00832	-0.00832	0.0	0.05882	0.01032	0.0	0.00178
G_r051_substitution_titv_2pct	51	substitution_titv	0.02	2.0	0.057745	0.964185	0.079674	0.997917	0	0.147146	0.033085	0.166252	-0.01584	-0.01584	0.0	0.08235	0.0193	0.0	0.0025
G_r051_substitution_titv_5pct	51	substitution_titv	0.05	5.0	0.121086	0.914489	0.156662	0.991945	0	0.239605	0.038084	0.369751	-0.03882	-0.03882	0.0	0.07059	0.04638	0.0	0.00214
G_r051_indel_0p1pct	51	indel	0.001	0.1	0.006147	0.997168	0.009461	0.999945	1	0.031163	0.017042		-0.00123	-0.00123	-0.04348	0.01176	0.00075	-0.00026	0.00071
G_r051_indel_0p5pct	51	indel	0.005	0.5	0.021096	0.986495	0.028688	0.999717	1	0.064641	0.018989		-0.0059	-0.00591	-0.04348	0.02353	0.00303	-0.00026	0.00107
G_r051_indel_1pct	51	indel	0.01	1.0	0.03666	0.973564	0.046884	0.999358	0	0.092897	0.007992		-0.01164	-0.01164	0.0	0.01176	0.00615	0.0	0.00036
G_r051_indel_2pct	51	indel	0.02	2.0	0.066817	0.946864	0.080499	0.99833	0	0.135832	0.026068		-0.02371	-0.02371	0.0	0.05882	0.01299	0.0	0.00178
G_r051_indel_5pct	51	indel	0.05	5.0	0.140621	0.878161	0.159403	0.993851	0	0.225555	0.041831		-0.05643	-0.05643	0.0	0.07059	0.0299	0.0	0.00214
G_r051_chimera_5pct	51	chimera	0.05	5.0	0.0	1.0	0.0	1.0	0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
G_r051_chimera_10pct	51	chimera	0.1	10.0	0.0	1.0	0.0	1.0	0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
G_r051_chimera_20pct	51	chimera	0.2	20.0	0.0	1.000008	8e-06	1.0	0	0.000841	2e-06		0.0	0.0	0.0	0.0	0.0	0.0	0.0
G_r051_chimera_40pct	51	chimera	0.4	40.0	0.0	1.000012	1.2e-05	1.0	0	0.000414	3e-06		1e-05	1e-05	0.0	0.0	-0.0	0.0	0.0
G_r051_uneven_coverage_5pct	51	uneven_coverage	0.05	5.0	0.0	1.060617	0.060617	0.99912	0	0.109538	0.014875		0.02556	0.02556	0.0	0.01176	0.01019	0.0	0.00036
G_r051_uneven_coverage_10pct	51	uneven_coverage	0.1	10.0	0.0	1.161812	0.161812	0.979531	0	0.337639	0.038023		0.06514	0.06514	0.0	0.01176	0.03868	0.0	0.00036
G_r051_uneven_coverage_20pct	51	uneven_coverage	0.2	20.0	0.0	1.259598	0.259598	0.983418	0	0.391611	0.05698		0.10023	0.10023	0.0	0.03529	0.03724	0.0	0.00107
G_r051_uneven_coverage_40pct	51	uneven_coverage	0.4	40.0	0.0	1.372505	0.372505	0.997509	0	0.317269	0.074398		0.13751	0.13751	0.0	0.02353	-0.01928	0.0	0.00071
G_r052_substitution_0p1pct	52	substitution	0.001	0.1	0.007438	0.997369	0.012244	0.999827	0	0.026595	0.000619	0.008964	-0.00114	-0.00114	0.0	0.0	0.00025	0.0	0.0
G_r052_substitution_0p5pct	52	substitution	0.005	0.5	0.023021	0.989874	0.035916	0.999147	0	0.060114	0.00242	0.04411	-0.00442	-0.00442	0.0	0.0	0.00138	0.0	0.0
G_r052_substitution_1pct	52	substitution	0.01	1.0	0.037076	0.979194	0.053345	0.998301	0	0.085216	0.004955	0.086483	-0.00913	-0.00913	0.0	0.0	0.00226	0.0	0.0
G_r052_substitution_2pct	52	substitution	0.02	2.0	0.060886	0.958858	0.08063	0.996487	0	0.119148	0.00997	0.166252	-0.01825	-0.01825	0.0	0.0	0.00548	0.0	0.0
G_r052_substitution_5pct	52	substitution	0.05	5.0	0.119253	0.90514	0.143645	0.990424	0	0.196817	0.023584	0.369751	-0.04328	-0.04328	0.0	0.0	0.0121	0.0	0.0
G_r052_substitution_titv_0p1pct	52	substitution_titv	0.001	0.1	0.007234	0.998098	0.012565	0.999823	0	0.02687	0.000449	0.008964	-0.00083	-0.00083	0.0	0.0	0.00021	0.0	0.0
G_r052_substitution_titv_0p5pct	52	substitution_titv	0.005	0.5	0.022008	0.991601	0.035618	0.999117	0	0.059895	0.002025	0.04411	-0.00366	-0.00366	0.0	0.0	0.00137	0.0	0.0
G_r052_substitution_titv_1pct	52	substitution_titv	0.01	1.0	0.035391	0.981263	0.052045	0.998321	0	0.084043	0.004487	0.086483	-0.00821	-0.00821	0.0	0.0	0.00244	0.0	0.0
G_r052_substitution_titv_2pct	52	substitution_titv	0.02	2.0	0.05618	0.965028	0.077388	0.99656	0	0.117342	0.008435	0.166252	-0.01546	-0.01546	0.0	0.0	0.00447	0.0	0.0
G_r052_substitution_titv_5pct	52	substitution_titv	0.05	5.0	0.117244	0.908365	0.142853	0.990479	0	0.195512	0.022733	0.369751	-0.04174	-0.04174	0.0	0.0	0.01154	0.0	0.0
G_r052_indel_0p1pct	52	indel	0.001	0.1	0.006339	0.99788	0.010557	0.999861	0	0.02414	0.000499		-0.00092	-0.00092	0.0	0.0	0.00021	0.0	0.0
G_r052_indel_0p5pct	52	indel	0.005	0.5	0.021681	0.988809	0.032172	0.999312	0	0.054282	0.002637		-0.00489	-0.00489	0.0	0.0	0.00095	0.0	0.0
G_r052_indel_1pct	52	indel	0.01	1.0	0.036717	0.977498	0.050932	0.998467	0	0.079	0.006977		-0.00988	-0.00988	0.0	-0.01176	0.00261	0.0	-0.00036
G_r052_indel_2pct	52	indel	0.02	2.0	0.059144	0.958615	0.076903	0.996926	0	0.114221	0.009953		-0.01836	-0.01836	0.0	0.0	0.00442	0.0	0.0
G_r052_indel_5pct	52	indel	0.05	5.0	0.123663	0.897367	0.144693	0.990789	0	0.196637	0.025482		-0.04703	-0.04703	0.0	0.0	0.01103	0.0	0.0
G_r052_chimera_5pct	52	chimera	0.05	5.0	0.0	1.000003	3e-06	1.0	0	0.000805	1e-06		0.0	0.0	0.0	0.0	0.0	0.0	0.0
G_r052_chimera_10pct	52	chimera	0.1	10.0	0.0	1.000006	6e-06	1.0	0	0.001634	2e-06		0.0	0.0	0.0	0.0	0.0	0.0	0.0
G_r052_chimera_20pct	52	chimera	0.2	20.0	0.0	1.0	0.0	1.0	0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
G_r052_chimera_40pct	52	chimera	0.4	40.0	0.0	1.000014	1.4e-05	1.0	0	0.000623	3e-06		1e-05	1e-05	0.0	0.0	-0.0	0.0	0.0
G_r052_uneven_coverage_5pct	52	uneven_coverage	0.05	5.0	0.0	1.050602	0.050602	0.999523	0	0.061685	0.011468		0.02144	0.02144	0.0	0.0	-0.00119	0.0	0.0
G_r052_uneven_coverage_10pct	52	uneven_coverage	0.1	10.0	0.0	1.09863	0.09863	0.99924	0	0.109861	0.021836		0.04085	0.04085	0.0	0.0	-0.00034	0.0	0.0
G_r052_uneven_coverage_20pct	52	uneven_coverage	0.2	20.0	0.0	1.201622	0.201622	0.99805	0	0.195623	0.042667		0.07977	0.07977	0.0	0.0	-0.0042	0.0	0.0
G_r052_uneven_coverage_40pct	52	uneven_coverage	0.4	40.0	0.0	1.39644	0.39644	0.99544	0	0.354557	0.077545		0.14502	0.14502	0.0	0.0	-0.00543	0.0	0.0
G_r053_substitution_0p1pct	53	substitution	0.001	0.1	0.007295	0.998044	0.012635	0.999824	0	0.035262	0.00448	0.008964	-0.00085	-0.00085	0.0	0.01176	0.00071	0.0	0.00036
G_r053_substitution_0p5pct	53	substitution	0.005	0.5	0.024847	0.990574	0.040268	0.999057	0	0.077793	0.021311	0.04411	-0.00411	-0.00411	0.04348	0.03529	0.00293	0.00026	0.00071
G_r053_substitution_1pct	53	substitution	0.01	1.0	0.038754	0.983244	0.060753	0.998079	0	0.107909	0.01001	0.086483	-0.00734	-0.00734	0.0	0.02353	0.00629	0.0	0.00071
G_r053_substitution_2pct	53	substitution	0.02	2.0	0.063403	0.965615	0.092421	0.995815	1	0.152572	0.041114	0.166252	-0.0152	-0.0152	0.0	0.10588	0.01222	0.0	0.00321
G_r053_substitution_5pct	53	substitution	0.05	5.0	0.121921	0.920508	0.16435	0.987889	1	0.244547	0.048683	0.369751	-0.03597	-0.03597	0.04348	0.10588	0.02987	0.00026	0.00285
G_r053_substitution_titv_0p1pct	53	substitution_titv	0.001	0.1	0.007059	0.998995	0.013112	0.999815	0	0.033086	0.000322	0.008964	-0.00044	-0.00044	0.0	0.0	0.00059	0.0	0.0
G_r053_substitution_titv_0p5pct	53	substitution_titv	0.005	0.5	0.023613	0.992612	0.039837	0.999065	0	0.076622	0.009111	0.04411	-0.00322	-0.00322	0.0	0.02353	0.0025	0.0	0.00071
G_r053_substitution_titv_1pct	53	substitution_titv	0.01	1.0	0.038269	0.983892	0.060431	0.998034	0	0.11	0.006227	0.086483	-0.00705	-0.00705	0.0	0.01176	0.00578	0.0	0.00036
G_r053_substitution_titv_2pct	53	substitution_titv	0.02	2.0	0.061529	0.968199	0.091257	0.99589	0	0.149114	0.019766	0.166252	-0.01403	-0.01404	0.0	0.04706	0.01116	0.0	0.00143
G_r053_substitution_titv_5pct	53	substitution_titv	0.05	5.0	0.115149	0.927912	0.158211	0.988045	0	0.240811	0.052388	0.369751	-0.03249	-0.03249	0.08696	0.09412	0.02599	0.00051	0.00214
G_r053_indel_0p1pct	53	indel	0.001	0.1	0.006271	0.998102	0.010644	0.999859	0	0.029592	0.004475		-0.00082	-0.00082	0.0	-0.01176	0.0005	0.0	-0.00036
G_r053_indel_0p5pct	53	indel	0.005	0.5	0.02473	0.987505	0.036965	0.999213	0	0.069652	0.017312		-0.00546	-0.00546	0.04348	0.01176	0.00308	0.00026	0.0
G_r053_indel_1pct	53	indel	0.01	1.0	0.040043	0.978316	0.058401	0.998318	0	0.10305	0.019483		-0.00952	-0.00952	0.04348	0.02353	0.00563	0.00026	0.00036
G_r053_indel_2pct	53	indel	0.02	2.0	0.068576	0.954761	0.091913	0.996433	1	0.149142	0.029016		-0.0201	-0.0201	0.0	0.07059	0.00989	0.0	0.00214
G_r053_indel_5pct	53	indel	0.05	5.0	0.136523	0.896042	0.169088	0.989035	0	0.241733	0.052809		-0.04767	-0.04767	0.08696	0.08235	0.02509	0.00051	0.00178
G_r053_chimera_5pct	53	chimera	0.05	5.0	0.0	1.0	0.0	1.0	0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
G_r053_chimera_10pct	53	chimera	0.1	10.0	0.0	1.0	0.0	1.0	0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
G_r053_chimera_20pct	53	chimera	0.2	20.0	0.0	1.0	0.0	1.0	0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
G_r053_chimera_40pct	53	chimera	0.4	40.0	0.0	1.0	0.0	1.0	0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
G_r053_uneven_coverage_5pct	53	uneven_coverage	0.05	5.0	0.0	1.051513	0.051513	0.9995	0	0.06701	0.011683		0.02181	0.02181	0.0	0.0	-0.00193	0.0	0.0
G_r053_uneven_coverage_10pct	53	uneven_coverage	0.1	10.0	0.0	1.099344	0.099344	0.999202	0	0.113145	0.022437		0.04113	0.04113	0.0	0.01176	-0.0012	0.0	0.00036
G_r053_uneven_coverage_20pct	53	uneven_coverage	0.2	20.0	0.0	1.202961	0.202961	0.998798	0	0.204891	0.043809		0.08025	0.08025	0.0	0.02353	-0.00032	0.0	0.00071
