draft_accession	complete_accession	status	draft_bp	draft_contigs	draft_n50	ref_bp	ref_seqs	covered_ref_bp	aligned_draft_bp	unaligned_draft_bp	true_completeness	true_contamination_upper	organism	group	species_taxid	strain	draft_level	complete_level	draft_biosample	draft_excluded_from_refseq	size_ratio_draft_over_complete
GCA_032991705.1	GCA_055901435.1	ok	5967371.0	109.0	198692.0	5571823.0	6.0	5482655.0	5645209.0	322162.0	98.399662	5.781986	Klebsiella pneumoniae	bacteria	573	strain=29A16CRGN002	Contig	Complete Genome	SAMN34138205	from large multi-isolate project	1.0710
GCA_032991415.1	GCA_055900545.1	ok	5829216.0	74.0	380521.0	5715740.0	5.0	5651153.0	5721929.0	107287.0	98.870015	1.877045	Klebsiella variicola subsp. variicola	bacteria	244366	strain=24A20CPO007A	Contig	Complete Genome	SAMN34138183	from large multi-isolate project	1.0199
GCA_033905885.1	GCA_052980055.1	ok	3019732.0	48.0	209490.0	2957762.0	3.0	2918508.0	3018853.0	879.0	98.672848	0.029718	Staphylococcus aureus	bacteria	1280	strain=MRSA11229	Contig	Complete Genome	SAMN38372926	from large multi-isolate project	1.0210
GCA_033913625.1	GCA_052979745.1	ok	3009684.0	44.0	317252.0	2940740.0	5.0	2905151.0	3008749.0	935.0	98.789794	0.031795	Staphylococcus aureus	bacteria	1280	strain=MRSA11361	Contig	Complete Genome	SAMN38373056	from large multi-isolate project	1.0234
GCA_033908715.1	GCA_052979705.1	ok	3241723.0	46.0	166071.0	2932066.0	2.0	2894216.0	3240728.0	995.0	98.709101	0.033935	Staphylococcus aureus	bacteria	1280	strain=MRSA11668	Contig	Complete Genome	SAMN38373345	from large multi-isolate project	1.1056
GCA_033883555.1	GCA_052979685.1	ok	7109796.0	199.0	79232.0	6963335.0	1.0	6885419.0	7106219.0	3577.0	98.881053	0.051369	Pseudomonas aeruginosa	bacteria	287	strain=PSA02808	Contig	Complete Genome	SAMN38342514	from large multi-isolate project	1.0210
GCA_033916025.1	GCA_052979965.1	ok	2971694.0	43.0	298208.0	2898996.0	4.0	2864383.0	2969125.0	2569.0	98.806035	0.088617	Staphylococcus aureus	bacteria	1280	strain=MRSA11414	Contig	Complete Genome	SAMN38373108	from large multi-isolate project	1.0251
GCA_034010535.1	GCA_029873295.1	ok	2519755.0	71.0	193106.0	2586401.0	1.0	2514854.0	2518470.0	1285.0	97.233724	0.049683	Pasteurella multocida	bacteria	747	strain=19BRD-057	Contig	Complete Genome	SAMN29020738	from large multi-isolate project	0.9742
GCA_033914165.1	GCA_052979725.1	ok	3044839.0	40.0	304756.0	2972792.0	4.0	2939256.0	3042669.0	2170.0	98.871902	0.072995	Staphylococcus aureus	bacteria	1280	strain=MRSA11415	Contig	Complete Genome	SAMN38373109	from large multi-isolate project	1.0242
GCA_033793105.1	GCA_051122705.1	ok	10945851.0	207.0	174034.0	10886267.0	1.0	10790748.0	10800198.0	145653.0	99.122573	1.337952	Streptomyces ipomoeae	bacteria	103232	strain=NRRL_B-12321	Scaffold	Complete Genome	SAMN33288068	na	1.0055
GCA_033912445.1	GCA_052980665.1	ok	6321141.0	171.0	264884.0	6294894.0	12.0	6203332.0	6230597.0	90544.0	98.545456	1.438372	Klebsiella oxytoca	bacteria	571	strain=KLO00091	Contig	Chromosome	SAMN38372872	from large multi-isolate project	1.0042
GCA_034105565.1	GCA_040267795.1	ok	2875382.0	21.0	588859.0	2908329.0	3.0	2874886.0	2874886.0	496.0	98.850096	0.017054	Staphylococcus aureus	bacteria	1280	strain=BSN60	Contig	Complete Genome	SAMN38351592	na	0.9887
GCA_034105595.1	GCA_040448595.1	ok	2808857.0	16.0	713486.0	2828527.0	2.0	2808500.0	2808500.0	357.0	99.291964	0.012621	Staphylococcus aureus	bacteria	1280	strain=BSN62	Contig	Complete Genome	SAMN38351594	na	0.9930
GCA_034138805.1	GCA_052982595.1	ok	4214554.0	37.0	489997.0	4116560.0	1.0	4051128.0	4213786.0	768.0	98.410518	0.018656	Clostridioides difficile	bacteria	1496	strain=CD08990	Contig	Complete Genome	SAMN38448360	from large multi-isolate project	1.0238
GCA_034139025.1	GCA_052982655.1	ok	4409192.0	63.0	148997.0	4219585.0	1.0	4125135.0	4407968.0	1224.0	97.761628	0.029008	Clostridioides difficile	bacteria	1496	strain=CD09000	Contig	Complete Genome	SAMN38448368	from large multi-isolate project	1.0449
GCA_034137445.1	GCA_052982075.1	ok	5163571.0	68.0	222819.0	5168832.0	5.0	5099173.0	5162173.0	1398.0	98.652326	0.027047	Escherichia coli	bacteria	562	strain=EC01195	Contig	Complete Genome	SAMN38448438	from large multi-isolate project	0.9990
GCA_034139645.1	GCA_052981935.1	ok	4931208.0	160.0	100123.0	5031830.0	8.0	4873904.0	4927309.0	3899.0	96.86146	0.077487	Escherichia coli	bacteria	562	strain=EC01216	Contig	Chromosome	SAMN38448459	from large multi-isolate project	0.9800
GCA_034140105.1	GCA_052981215.1	ok	5186407.0	110.0	159109.0	5218113.0	6.0	5121038.0	5184180.0	2227.0	98.139653	0.042678	Escherichia coli	bacteria	562	strain=EC01315	Contig	Complete Genome	SAMN38448550	from large multi-isolate project	0.9939
GCA_034140285.1	GCA_052979185.1	ok	5780263.0	86.0	274607.0	5754102.0	5.0	5673164.0	5776076.0	4187.0	98.593386	0.072765	Klebsiella pneumoniae	bacteria	573	strain=KLP00706	Contig	Chromosome	SAMN38448765	from large multi-isolate project	1.0045
GCA_034140305.1	GCA_052979165.1	ok	5600536.0	52.0	344737.0	5378462.0	5.0	5321558.0	5599454.0	1082.0	98.942002	0.020117	Klebsiella pneumoniae	bacteria	573	strain=KLP00712	Contig	Complete Genome	SAMN38448771	from large multi-isolate project	1.0413
GCA_034140485.1	GCA_052979065.1	ok	5837669.0	73.0	211276.0	5600531.0	5.0	5533982.0	5836341.0	1328.0	98.811738	0.023712	Klebsiella pneumoniae	bacteria	573	strain=KLP00716	Contig	Complete Genome	SAMN38448775	from large multi-isolate project	1.0423
GCA_034140705.1	GCA_052980335.1	ok	5846754.0	173.0	95805.0	5912594.0	8.0	5741773.0	5843551.0	3203.0	97.110896	0.054173	Klebsiella pneumoniae	bacteria	573	strain=KLP00730	Contig	Complete Genome	SAMN38448788	from large multi-isolate project	0.9889
GCA_034146445.1	GCA_052980145.1	ok	5896579.0	110.0	165358.0	5857539.0	3.0	5758958.0	5894437.0	2142.0	98.317024	0.036568	Klebsiella pneumoniae	bacteria	573	strain=KLP00777	Contig	Complete Genome	SAMN38448833	from large multi-isolate project	1.0067
GCA_034146685.1	GCA_052982035.1	ok	5216216.0	94.0	346003.0	5273411.0	7.0	5157491.0	5214382.0	1834.0	97.801802	0.034778	Escherichia coli	bacteria	562	strain=EC01204	Contig	Complete Genome	SAMN38448447	from large multi-isolate project	0.9892
GCA_034152905.1	GCA_052979605.1	ok	5611857.0	99.0	144364.0	5646850.0	3.0	5545946.0	5610133.0	1724.0	98.213092	0.03053	Klebsiella pneumoniae	bacteria	573	strain=KLP00605	Contig	Complete Genome	SAMN38448676	from large multi-isolate project	0.9938
GCA_034153025.1	GCA_052979505.1	ok	5783072.0	93.0	162602.0	5764546.0	4.0	5646674.0	5781278.0	1794.0	97.955225	0.031121	Klebsiella pneumoniae	bacteria	573	strain=KLP00610	Contig	Complete Genome	SAMN38448681	from large multi-isolate project	1.0032
GCA_034153365.1	GCA_052979465.1	ok	5578137.0	67.0	326135.0	5552823.0	4.0	5486170.0	5576719.0	1418.0	98.799656	0.025537	Klebsiella pneumoniae	bacteria	573	strain=KLP00625	Contig	Complete Genome	SAMN38448696	from large multi-isolate project	1.0046
GCA_034156025.1	GCA_052978965.1	ok	5477416.0	59.0	385782.0	5510226.0	5.0	5445681.0	5476223.0	1193.0	98.828632	0.021651	Klebsiella pneumoniae	bacteria	573	strain=KLP00579	Contig	Complete Genome	SAMN38448655	from large multi-isolate project	0.9940
GCA_034153565.1	GCA_052980535.1	ok	5766277.0	172.0	97485.0	5830335.0	8.0	5665420.0	5763063.0	3214.0	97.171432	0.055125	Klebsiella pneumoniae	bacteria	573	strain=KLP00719	Contig	Complete Genome	SAMN38448778	from large multi-isolate project	0.9890
GCA_034155745.1	GCA_052981175.1	ok	5171904.0	88.0	158931.0	5215169.0	3.0	5130398.0	5170147.0	1757.0	98.37453	0.03369	Escherichia coli	bacteria	562	strain=EC01336	Contig	Complete Genome	SAMN38448571	from large multi-isolate project	0.9917
GCA_034156305.1	GCA_052979125.1	ok	5650475.0	98.0	128793.0	5491433.0	2.0	5377599.0	5647144.0	3331.0	97.927062	0.060658	Klebsiella pneumoniae	bacteria	573	strain=KLP00690	Contig	Complete Genome	SAMN38448750	from large multi-isolate project	1.0290
GCA_034156065.1	GCA_052978925.1	ok	5610805.0	74.0	405292.0	5618890.0	8.0	5549854.0	5609311.0	1494.0	98.771359	0.026589	Klebsiella pneumoniae	bacteria	573	strain=KLP00587	Contig	Chromosome	SAMN38448660	from large multi-isolate project	0.9986
GCA_034156365.1	GCA_052979265.1	ok	5807408.0	148.0	96779.0	5853530.0	8.0	5695059.0	5804600.0	2808.0	97.292728	0.047971	Klebsiella pneumoniae	bacteria	573	strain=KLP00695	Contig	Complete Genome	SAMN38448755	from large multi-isolate project	0.9921
GCA_034156625.1	GCA_052981155.1	ok	5191911.0	99.0	192488.0	5189590.0	7.0	5106108.0	5189722.0	2189.0	98.391357	0.042181	Escherichia coli	bacteria	562	strain=EC01329	Contig	Complete Genome	SAMN38448564	from large multi-isolate project	1.0004
GCA_034156745.1	GCA_052979305.1	ok	5898395.0	195.0	69886.0	5933065.0	9.0	5833820.0	5894446.0	3949.0	98.327256	0.066559	Klebsiella pneumoniae	bacteria	573	strain=KLP00680	Contig	Chromosome	SAMN38448742	from large multi-isolate project	0.9942
GCA_034156825.1	GCA_052979205.1	ok	5724206.0	89.0	243592.0	5579263.0	6.0	5491702.0	5722528.0	1678.0	98.430599	0.030076	Klebsiella pneumoniae	bacteria	573	strain=KLP00689	Contig	Complete Genome	SAMN38448749	from large multi-isolate project	1.0260
GCA_034158585.1	GCA_052981255.1	ok	5115801.0	45.0	356989.0	5073038.0	8.0	5026862.0	5114684.0	1117.0	99.089776	0.022018	Escherichia coli	bacteria	562	strain=EC01298	Contig	Complete Genome	SAMN38448533	from large multi-isolate project	1.0084
GCA_034157665.1	GCA_052981975.1	ok	5168459.0	104.0	167920.0	5207078.0	4.0	5109244.0	5166410.0	2049.0	98.121134	0.03935	Escherichia coli	bacteria	562	strain=EC01197	Contig	Complete Genome	SAMN38448440	from large multi-isolate project	0.9926
GCA_034158665.1	GCA_052981235.1	ok	5190336.0	102.0	246144.0	5193417.0	3.0	5091249.0	5166116.0	24220.0	98.03274	0.46636	Escherichia coli	bacteria	562	strain=EC01304	Contig	Complete Genome	SAMN38448539	from large multi-isolate project	0.9994
GCA_034158705.1	GCA_052981195.1	ok	5364481.0	114.0	229679.0	5297167.0	5.0	5204818.0	5362210.0	2271.0	98.256634	0.042872	Escherichia coli	bacteria	562	strain=EC01308	Contig	Complete Genome	SAMN38448543	from large multi-isolate project	1.0127
GCA_034158725.1	GCA_052981315.1	ok	5223191.0	103.0	229683.0	5242066.0	7.0	5152111.0	5221005.0	2186.0	98.283978	0.041701	Escherichia coli	bacteria	562	strain=EC01310	Contig	Complete Genome	SAMN38448545	from large multi-isolate project	0.9964
GCA_034158945.1	GCA_052979105.1	ok	5516789.0	69.0	240425.0	5408128.0	8.0	5353281.0	5514241.0	2548.0	98.985841	0.047114	Klebsiella pneumoniae	bacteria	573	strain=KLP00714	Contig	Chromosome	SAMN38448773	from large multi-isolate project	1.0201
GCA_034158965.1	GCA_052979085.1	ok	5626329.0	103.0	143197.0	5597445.0	5.0	5489627.0	5624538.0	1791.0	98.0738	0.031997	Klebsiella pneumoniae	bacteria	573	strain=KLP00717	Contig	Chromosome	SAMN38448776	from large multi-isolate project	1.0052
GCA_034159645.1	GCA_052981515.1	ok	5109191.0	94.0	158933.0	5138415.0	7.0	5047385.0	5107433.0	1758.0	98.228442	0.034213	Escherichia coli	bacteria	562	strain=EC01283	Contig	Complete Genome	SAMN38448520	from large multi-isolate project	0.9943
GCA_034160165.1	GCA_052979585.1	ok	5715398.0	77.0	240511.0	5650469.0	6.0	5579981.0	5713926.0	1472.0	98.752528	0.026051	Klebsiella pneumoniae	bacteria	573	strain=KLP00611	Contig	Complete Genome	SAMN38448682	from large multi-isolate project	1.0115
GCA_034161625.1	GCA_052982175.1	ok	5003026.0	104.0	159639.0	5041059.0	7.0	4948340.0	5000983.0	2043.0	98.160724	0.040527	Escherichia coli	bacteria	562	strain=EC01166	Contig	Complete Genome	SAMN38448409	from large multi-isolate project	0.9925
GCA_034160105.1	GCA_052979545.1	ok	5675672.0	88.0	225764.0	5620414.0	8.0	5542733.0	5673957.0	1715.0	98.617878	0.030514	Klebsiella pneumoniae	bacteria	573	strain=KLP00608	Contig	Chromosome	SAMN38448679	from large multi-isolate project	1.0098
GCA_034160225.1	GCA_052979485.1	ok	6001064.0	81.0	378955.0	5885657.0	6.0	5815327.0	5999445.0	1619.0	98.805061	0.027508	Klebsiella pneumoniae	bacteria	573	strain=KLP00630	Contig	Complete Genome	SAMN38448701	from large multi-isolate project	1.0196
GCA_034161705.1	GCA_052982135.1	ok	5216654.0	110.0	187408.0	5274471.0	11.0	5155184.0	5214537.0	2117.0	97.738408	0.040137	Escherichia coli	bacteria	562	strain=EC01168	Contig	Complete Genome	SAMN38448411	from large multi-isolate project	0.9890
GCA_034162045.1	GCA_052981675.1	ok	5254270.0	158.0	154081.0	5340258.0	4.0	5191742.0	5251371.0	2899.0	97.218936	0.054286	Escherichia coli	bacteria	562	strain=EC01240	Contig	Complete Genome	SAMN38448482	from large multi-isolate project	0.9839
GCA_034161905.1	GCA_052981715.1	ok	5161667.0	78.0	198861.0	5168020.0	6.0	5090169.0	5160013.0	1654.0	98.493601	0.032005	Escherichia coli	bacteria	562	strain=EC01235	Contig	Complete Genome	SAMN38448477	from large multi-isolate project	0.9988
GCA_034162545.1	GCA_052979445.1	ok	5520035.0	106.0	144912.0	5580422.0	4.0	5467974.0	5518079.0	1956.0	97.984955	0.035051	Klebsiella pneumoniae	bacteria	573	strain=KLP00628	Contig	Complete Genome	SAMN38448699	from large multi-isolate project	0.9892
GCA_034162325.1	GCA_052981495.1	ok	5250740.0	114.0	112805.0	5262448.0	7.0	5134117.0	5216381.0	34359.0	97.561382	0.652909	Escherichia coli	bacteria	562	strain=EC01257	Contig	Complete Genome	SAMN38448499	from large multi-isolate project	0.9978
GCA_034161925.1	GCA_052981695.1	ok	5527969.0	161.0	88653.0	5651501.0	10.0	5491291.0	5523205.0	4764.0	97.165178	0.084296	Escherichia coli	bacteria	562	strain=EC01236	Contig	Chromosome	SAMN38448478	from large multi-isolate project	0.9781
GCA_034163545.1	GCA_052979345.1	ok	5795707.0	218.0	66348.0	5832529.0	6.0	5672017.0	5788962.0	6745.0	97.247986	0.115645	Klebsiella pneumoniae	bacteria	573	strain=KLP00652	Contig	Complete Genome	SAMN38448719	from large multi-isolate project	0.9937
GCA_034163265.1	GCA_052979385.1	ok	6042779.0	97.0	217435.0	5883059.0	7.0	5800291.0	6040798.0	1981.0	98.593113	0.033673	Klebsiella pneumoniae	bacteria	573	strain=KLP00639	Contig	Complete Genome	SAMN38448708	from large multi-isolate project	1.0271
GCA_034164065.1	GCA_052980235.1	ok	5840419.0	167.0	105661.0	5904723.0	6.0	5735506.0	5837308.0	3111.0	97.134209	0.052687	Klebsiella pneumoniae	bacteria	573	strain=KLP00742	Contig	Complete Genome	SAMN38448799	from large multi-isolate project	0.9891
GCA_034163745.1	GCA_052979325.1	ok	5546184.0	83.0	262492.0	5528084.0	7.0	5449750.0	5540095.0	6089.0	98.582981	0.110147	Klebsiella pneumoniae	bacteria	573	strain=KLP00662	Contig	Chromosome	SAMN38448728	from large multi-isolate project	1.0033
GCA_034164225.1	GCA_052979955.1	ok	5923030.0	88.0	207686.0	5805750.0	4.0	5705829.0	5921319.0	1711.0	98.27893	0.029471	Klebsiella pneumoniae	bacteria	573	strain=KLP00755	Contig	Complete Genome	SAMN38448811	from large multi-isolate project	1.0202
GCA_034164125.1	GCA_052980185.1	ok	5864008.0	86.0	206147.0	5646917.0	4.0	5568340.0	5862299.0	1709.0	98.608497	0.030264	Klebsiella pneumoniae	bacteria	573	strain=KLP00747	Contig	Complete Genome	SAMN38448803	from large multi-isolate project	1.0384
GCA_034193585.1	GCA_052979565.1	ok	5734414.0	104.0	146399.0	5604076.0	6.0	5528845.0	5732263.0	2151.0	98.657566	0.038383	Klebsiella pneumoniae	bacteria	573	strain=KLP00604	Contig	Complete Genome	SAMN38448675	from large multi-isolate project	1.0233
GCA_034193525.1	GCA_052978945.1	ok	5695209.0	87.0	204108.0	5652164.0	4.0	5573930.0	5693450.0	1759.0	98.615858	0.031121	Klebsiella pneumoniae	bacteria	573	strain=KLP00590	Contig	Complete Genome	SAMN38448662	from large multi-isolate project	1.0076
GCA_034302015.1	GCA_052977555.1	ok	3035606.0	185.0	45883.0	3172706.0	10.0	2929735.0	3032075.0	3531.0	92.341837	0.111293	Enterococcus faecium	bacteria	1352	strain=VRE37979	Contig	Complete Genome	SAMN38764604	from large multi-isolate project	0.9568
GCA_034194945.1	GCA_052979225.1	ok	5962018.0	171.0	86761.0	5830822.0	6.0	5739846.0	5958677.0	3341.0	98.43974	0.057299	Klebsiella pneumoniae	bacteria	573	strain=KLP00668	Contig	Complete Genome	SAMN38448734	from large multi-isolate project	1.0225
GCA_034302115.1	GCA_052977505.1	ok	3048806.0	200.0	45883.0	3192587.0	10.0	2941564.0	3044891.0	3915.0	92.137317	0.122628	Enterococcus faecium	bacteria	1352	strain=VRE37986	Contig	Complete Genome	SAMN38764611	from large multi-isolate project	0.9550
GCA_034302135.1	GCA_052977445.1	ok	3062067.0	221.0	36406.0	3229115.0	10.0	2956841.0	3057940.0	4127.0	91.568154	0.127806	Enterococcus faecium	bacteria	1352	strain=VRE37987	Contig	Complete Genome	SAMN38764612	from large multi-isolate project	0.9483
GCA_034304535.1	GCA_052977565.1	ok	3050446.0	198.0	32535.0	3195548.0	11.0	2936672.0	3046699.0	3747.0	91.898854	0.117257	Enterococcus faecium	bacteria	1352	strain=VRE38050	Contig	Complete Genome	SAMN38764663	from large multi-isolate project	0.9546
GCA_034303935.1	GCA_052982535.1	ok	5616627.0	79.0	229123.0	5580638.0	4.0	5495618.0	5615285.0	1342.0	98.476518	0.024047	Klebsiella aerogenes	bacteria	548	strain=EB00136	Contig	Complete Genome	SAMN38764399	from large multi-isolate project	1.0064
GCA_034304715.1	GCA_052977725.1	ok	3016426.0	220.0	33262.0	3192988.0	8.0	2901212.0	3012178.0	4248.0	90.861976	0.133042	Enterococcus faecium	bacteria	1352	strain=VRE38058	Contig	Complete Genome	SAMN38764671	from large multi-isolate project	0.9447
GCA_034304795.1	GCA_052977495.1	ok	3047421.0	361.0	22857.0	3262051.0	12.0	2952113.0	3005333.0	42088.0	90.498677	1.290231	Enterococcus faecium	bacteria	1352	strain=VRE38063	Contig	Complete Genome	SAMN38764675	from large multi-isolate project	0.9342
GCA_034310245.1	GCA_052982375.1	ok	5605752.0	87.0	196388.0	5268800.0	7.0	5190540.0	5602426.0	3326.0	98.514652	0.063126	Enterobacter hormaechei	bacteria	158836	strain=EB00159	Contig	Complete Genome	SAMN38764419	from large multi-isolate project	1.0640
GCA_034310345.1	GCA_052982315.1	ok	5510240.0	91.0	205507.0	5259264.0	7.0	5184737.0	5505399.0	4841.0	98.582939	0.092047	Enterobacter hormaechei	bacteria	158836	strain=EB00166	Contig	Complete Genome	SAMN38764426	from large multi-isolate project	1.0477
GCA_034365965.1	GCA_040255015.1	ok	2907253.0	16.0	610482.0	2938510.0	4.0	2906843.0	2906843.0	410.0	98.922345	0.013953	Staphylococcus aureus	bacteria	1280	strain=BSN50-3	Scaffold	Complete Genome	SAMN36733054	na	0.9894
GCA_034310505.1	GCA_052981475.1	ok	5278960.0	136.0	158932.0	5310172.0	6.0	5170948.0	5275195.0	3765.0	97.378164	0.070902	Escherichia coli	bacteria	562	strain=EC01289	Contig	Complete Genome	SAMN38764465	from large multi-isolate project	0.9941
GCA_034311605.1	GCA_052977735.1	ok	3113688.0	238.0	28599.0	3367563.0	13.0	3030279.0	3109049.0	4639.0	89.98433	0.137755	Enterococcus faecium	bacteria	1352	strain=VRE37972	Contig	Chromosome	SAMN38764597	from large multi-isolate project	0.9246
GCA_034365975.1	GCA_040255005.1	ok	2905707.0	15.0	610483.0	2936205.0	3.0	2905390.0	2905288.0	419.0	98.950516	0.01427	Staphylococcus aureus	bacteria	1280	strain=BSN50-2	Scaffold	Complete Genome	SAMN36733053	na	0.9896
GCA_037715445.1	GCA_978047745.1	ok	2148504.0	141.0	38917.0	2225792.0	5.0	2100075.0	2145650.0	2854.0	94.351808	0.128224	Neisseria gonorrhoeae	bacteria	485	GGG022	Contig	Complete Genome	SAMN22824172	from large multi-isolate project	0.9653
GCA_034365985.1	GCA_040254855.1	ok	2874746.0	15.0	610414.0	2905696.0	3.0	2874397.0	2874397.0	349.0	98.92284	0.012011	Staphylococcus aureus	bacteria	1280	strain=BSN50	Contig	Complete Genome	SAMN36733052	na	0.9893
GCA_037716295.1	GCA_978047535.1	ok	2152716.0	170.0	39085.0	2224199.0	4.0	2102055.0	2149003.0	3713.0	94.508405	0.166937	Neisseria gonorrhoeae	bacteria	485	96MB	Contig	Complete Genome	SAMN22823923	from large multi-isolate project	0.9679
GCA_036903515.1	GCA_037292345.1	ok	2015076.0	2.0	2011404.0	1982924.0	1.0	1982775.0	1990978.0	24098.0	99.992486	1.215276	Campylobacter concisus	bacteria	199	strain=RMIT-O23	Contig	Chromosome	SAMN35102538	annotation fails completeness check; many frameshifted proteins	1.0162
GCA_037715545.1	GCA_978047795.1	ok	2198474.0	145.0	40232.0	2278633.0	3.0	2152777.0	2195529.0	2945.0	94.476688	0.129244	Neisseria gonorrhoeae	bacteria	485	GGG031	Contig	Complete Genome	SAMN22824177	from large multi-isolate project	0.9648
GCA_037716595.1	GCA_978047035.1	ok	2206852.0	152.0	40599.0	2284851.0	3.0	2153166.0	2199665.0	7187.0	94.236604	0.31455	Neisseria gonorrhoeae	bacteria	485	HHH030	Contig	Complete Genome	SAMN22824223	from large multi-isolate project	0.9659
GCA_037716835.1	GCA_978047015.1	ok	2185181.0	151.0	40365.0	2261202.0	2.0	2135880.0	2178179.0	7002.0	94.457726	0.309658	Neisseria gonorrhoeae	bacteria	485	HHH042	Contig	Complete Genome	SAMN22824235	from large multi-isolate project	0.9664
GCA_037717375.1	GCA_978047605.1	ok	2088434.0	156.0	35255.0	2207325.0	2.0	2079944.0	2081036.0	7398.0	94.229169	0.335157	Neisseria gonorrhoeae	bacteria	485	JJJ020	Contig	Complete Genome	SAMN22824259	from large multi-isolate project	0.9461
GCA_037717155.1	GCA_978047585.1	ok	2092712.0	188.0	31473.0	2236349.0	2.0	2089080.0	2089098.0	3614.0	93.414758	0.161603	Neisseria gonorrhoeae	bacteria	485	JJJ010	Contig	Complete Genome	SAMN22824249	from large multi-isolate project	0.9358
GCA_037716435.1	GCA_978047025.1	ok	2204509.0	144.0	40357.0	2272552.0	4.0	2153315.0	2201761.0	2748.0	94.753167	0.120921	Neisseria gonorrhoeae	bacteria	485	HHH023	Contig	Complete Genome	SAMN22824216	from large multi-isolate project	0.9701
GCA_037718765.1	GCA_978047135.1	ok	2059947.0	150.0	40826.0	2172695.0	1.0	2053567.0	2052876.0	7071.0	94.51704	0.325448	Neisseria gonorrhoeae	bacteria	485	CCC028	Contig	Complete Genome	SAMN22823993	from large multi-isolate project	0.9481
