genome	taxid	ref_len	ref_len_source	fasta_basename	cami_novelty_category	sci_name	tax_species	tax_genus	tax_family	tax_order	tax_class	tax_phylum
Otu970.0	96345	2835130	fai	Flavobacterium_psychrophilum_FPG101_genomic	known_strain	Flavobacterium psychrophilum	Flavobacterium psychrophilum	Flavobacterium	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidota
Otu971.0	390884	5608040	fai	Echinicola_vietnamensis_DSM_17526_genomic	known_strain	Echinicola vietnamensis	Echinicola vietnamensis	Echinicola	Cyclobacteriaceae	Cytophagales	Cytophagia	Bacteroidota
Otu972	246432	2852731	fai	Titti23_S3_contigs	new_strain	Staphylococcus equorum	Staphylococcus equorum	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Bacillota
Otu974	1501269	1929203	fai	Prochlorococcus_sp_MIT_0801_genomic	known_strain	Prochlorococcus sp. MIT 0801	Prochlorococcus sp. MIT 0801	Prochlorococcus	Prochlorococcaceae	Synechococcales	Cyanophyceae	Cyanobacteriota
Otu975	410330	1022154	fai	Candidatus_Vesicomyosocius_okutanii_HA_genomic	known_strain	Calyptogena okutanii thioautotrophic gill symbiont	Calyptogena okutanii thioautotrophic gill symbiont				Gammaproteobacteria	Pseudomonadota
Otu980	1408	3705251	fai	TNX_S11_contigs	new_strain	Bacillus pumilus	Bacillus pumilus	Bacillus	Bacillaceae	Bacillales	Bacilli	Bacillota
Otu985.0	187137	2439291	fai	Oceanithermus_profundus_DSM_14977_genomic	known_strain	Oceanithermus profundus	Oceanithermus profundus	Oceanithermus	Thermaceae	Thermales	Deinococci	Deinococcota
Otu987	1155739	9384763	fai	Moorea_producens_JHB_genomic	known_strain	Moorena producens	Moorena producens	Moorena	Coleofasciculaceae	Coleofasciculales	Cyanophyceae	Cyanobacteriota
Otu99.0	983544	3296168	fai	Lacinutrix_sp_5H-3-7-4_genomic	known_strain	Lacinutrix sp. 5H-3-7-4	Lacinutrix sp. 5H-3-7-4	Lacinutrix	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidota
Otu997	582419	1957742	fai	Thermococcus_sp_ES1_genomic	known_strain	Thermococcus paralvinellae	Thermococcus paralvinellae	Thermococcus	Thermococcaceae	Thermococcales	Thermococci	Methanobacteriota
Otu999	62322	5112127	fai	MC7_S3_contigs	new_strain	Shewanella baltica	Shewanella baltica	Shewanella	Shewanellaceae	Alteromonadales	Gammaproteobacteria	Pseudomonadota
RNODE_100_length_1999_cov_6.33080	32644	19770	fai	RNODE_100_length_1999_cov_6.33080	unknown	unidentified	unidentified					
RNODE_108_length_2015_cov_7.02007	32644	19930	fai	RNODE_108_length_2015_cov_7.02007	unknown	unidentified	unidentified					
RNODE_10_length_6468_cov_8.06035	32644	64460	fai	RNODE_10_length_6468_cov_8.06035	unknown	unidentified	unidentified					
RNODE_114_length_10406_cov_5.47746	32644	103840	fai	RNODE_114_length_10406_cov_5.47746	unknown	unidentified	unidentified					
RNODE_126_length_3157_cov_3.75885	32644	31350	fai	RNODE_126_length_3157_cov_3.75885	unknown	unidentified	unidentified					
RNODE_127_length_1885_cov_8.56361	32644	18630	fai	RNODE_127_length_1885_cov_8.56361	unknown	unidentified	unidentified					
RNODE_134_length_2327_cov_32.11800	32644	23050	fai	RNODE_134_length_2327_cov_32.11800	unknown	unidentified	unidentified					
RNODE_137_length_1431_cov_4.57559	32644	14090	fai	RNODE_137_length_1431_cov_4.57559	unknown	unidentified	unidentified					
RNODE_142_length_2406_cov_5.09941	32644	23840	fai	RNODE_142_length_2406_cov_5.09941	unknown	unidentified	unidentified					
RNODE_147_length_1816_cov_3.48216	32644	17940	fai	RNODE_147_length_1816_cov_3.48216	unknown	unidentified	unidentified					
RNODE_14_length_1961_cov_5.54358	32644	19390	fai	RNODE_14_length_1961_cov_5.54358	unknown	unidentified	unidentified					
RNODE_150_length_1379_cov_3.97642	32644	13570	fai	RNODE_150_length_1379_cov_3.97642	unknown	unidentified	unidentified					
RNODE_154_length_1869_cov_12.27991	32644	18470	fai	RNODE_154_length_1869_cov_12.27991	unknown	unidentified	unidentified					
RNODE_158_length_1640_cov_4.51607	32644	16180	fai	RNODE_158_length_1640_cov_4.51607	unknown	unidentified	unidentified					
RNODE_159_length_3592_cov_2.43025	32644	35700	fai	RNODE_159_length_3592_cov_2.43025	unknown	unidentified	unidentified					
RNODE_166_length_2298_cov_14.88049	32644	22760	fai	RNODE_166_length_2298_cov_14.88049	unknown	unidentified	unidentified					
RNODE_173_length_1764_cov_3.34845	32644	17420	fai	RNODE_173_length_1764_cov_3.34845	unknown	unidentified	unidentified					
RNODE_17_length_1254_cov_4.43994	32644	12320	fai	RNODE_17_length_1254_cov_4.43994	unknown	unidentified	unidentified					
RNODE_180_length_2647_cov_2.76800	32644	26250	fai	RNODE_180_length_2647_cov_2.76800	unknown	unidentified	unidentified					
RNODE_18_length_1746_cov_2.65719	32644	17240	fai	RNODE_18_length_1746_cov_2.65719	unknown	unidentified	unidentified					
RNODE_218_length_1465_cov_7.29868	32644	14430	fai	RNODE_218_length_1465_cov_7.29868	unknown	unidentified	unidentified					
RNODE_224_length_2083_cov_4.45463	32644	20610	fai	RNODE_224_length_2083_cov_4.45463	unknown	unidentified	unidentified					
RNODE_229_length_2135_cov_3.06673	32644	21130	fai	RNODE_229_length_2135_cov_3.06673	unknown	unidentified	unidentified					
RNODE_248_length_5318_cov_4.74604	32644	52960	fai	RNODE_248_length_5318_cov_4.74604	unknown	unidentified	unidentified					
RNODE_24_length_2639_cov_14.02331	32644	26170	fai	RNODE_24_length_2639_cov_14.02331	unknown	unidentified	unidentified					
RNODE_259_length_1574_cov_100.84149	32644	15520	fai	RNODE_259_length_1574_cov_100.84149	unknown	unidentified	unidentified					
RNODE_25_length_1750_cov_3.28993	32644	17280	fai	RNODE_25_length_1750_cov_3.28993	unknown	unidentified	unidentified					
RNODE_265_length_1287_cov_4.20553	32644	12650	fai	RNODE_265_length_1287_cov_4.20553	unknown	unidentified	unidentified					
RNODE_266_length_6653_cov_7.97753	32644	66310	fai	RNODE_266_length_6653_cov_7.97753	unknown	unidentified	unidentified					
RNODE_290_length_1262_cov_19.53548	32644	12400	fai	RNODE_290_length_1262_cov_19.53548	unknown	unidentified	unidentified					
RNODE_291_length_2033_cov_2.59025	32644	20110	fai	RNODE_291_length_2033_cov_2.59025	unknown	unidentified	unidentified					
RNODE_294_length_6942_cov_7.24595	32644	69200	fai	RNODE_294_length_6942_cov_7.24595	unknown	unidentified	unidentified					
RNODE_314_length_6164_cov_50.81211	32644	61420	fai	RNODE_314_length_6164_cov_50.81211	unknown	unidentified	unidentified					
RNODE_323_length_1696_cov_4.05556	32644	16740	fai	RNODE_323_length_1696_cov_4.05556	unknown	unidentified	unidentified					
RNODE_337_length_8771_cov_5.18162	32644	87490	fai	RNODE_337_length_8771_cov_5.18162	unknown	unidentified	unidentified					
RNODE_338_length_1509_cov_4.27236	32644	14870	fai	RNODE_338_length_1509_cov_4.27236	unknown	unidentified	unidentified					
RNODE_339_length_1478_cov_5.31250	32644	14560	fai	RNODE_339_length_1478_cov_5.31250	unknown	unidentified	unidentified					
RNODE_33_length_1778_cov_2.60592	32644	17560	fai	RNODE_33_length_1778_cov_2.60592	unknown	unidentified	unidentified					
RNODE_341_length_3219_cov_3.63466	32644	31970	fai	RNODE_341_length_3219_cov_3.63466	unknown	unidentified	unidentified					
RNODE_343_length_2376_cov_8.77188	32644	23540	fai	RNODE_343_length_2376_cov_8.77188	unknown	unidentified	unidentified					
RNODE_350_length_2314_cov_37.19546	32644	22920	fai	RNODE_350_length_2314_cov_37.19546	unknown	unidentified	unidentified					
RNODE_359_length_13543_cov_22.66711	32644	135210	fai	RNODE_359_length_13543_cov_22.66711	unknown	unidentified	unidentified					
RNODE_364_length_1571_cov_3.81278	32644	15490	fai	RNODE_364_length_1571_cov_3.81278	unknown	unidentified	unidentified					
RNODE_366_length_2053_cov_8.47415	32644	20310	fai	RNODE_366_length_2053_cov_8.47415	unknown	unidentified	unidentified					
RNODE_367_length_2322_cov_4.57652	32644	23000	fai	RNODE_367_length_2322_cov_4.57652	unknown	unidentified	unidentified					
RNODE_368_length_1901_cov_5.06386	32644	18790	fai	RNODE_368_length_1901_cov_5.06386	unknown	unidentified	unidentified					
RNODE_36_length_1303_cov_4.84934	32644	12810	fai	RNODE_36_length_1303_cov_4.84934	unknown	unidentified	unidentified					
RNODE_386_length_2437_cov_8.66377	32644	24150	fai	RNODE_386_length_2437_cov_8.66377	unknown	unidentified	unidentified					
RNODE_390_length_5825_cov_8.78167	32644	58030	fai	RNODE_390_length_5825_cov_8.78167	unknown	unidentified	unidentified					
RNODE_392_length_2136_cov_7.00284	32644	21140	fai	RNODE_392_length_2136_cov_7.00284	unknown	unidentified	unidentified					
RNODE_393_length_3465_cov_6.98635	32644	34430	fai	RNODE_393_length_3465_cov_6.98635	unknown	unidentified	unidentified					
RNODE_394_length_3642_cov_5.12873	32644	36200	fai	RNODE_394_length_3642_cov_5.12873	unknown	unidentified	unidentified					
RNODE_404_length_3462_cov_2.92616	32644	34400	fai	RNODE_404_length_3462_cov_2.92616	unknown	unidentified	unidentified					
RNODE_408_length_3585_cov_3.79764	32644	35630	fai	RNODE_408_length_3585_cov_3.79764	unknown	unidentified	unidentified					
RNODE_40_length_6491_cov_8.96924	32644	64690	fai	RNODE_40_length_6491_cov_8.96924	unknown	unidentified	unidentified					
RNODE_417_length_2670_cov_14.84403	32644	26480	fai	RNODE_417_length_2670_cov_14.84403	unknown	unidentified	unidentified					
RNODE_418_length_1505_cov_4.15172	32644	14830	fai	RNODE_418_length_1505_cov_4.15172	unknown	unidentified	unidentified					
RNODE_431_length_1803_cov_5.36772	32644	17590	fai	RNODE_431_length_1803_cov_5.36772	unknown	unidentified	unidentified					
RNODE_432_length_14865_cov_28.53268	32644	147110	fai	RNODE_432_length_14865_cov_28.53268	unknown	unidentified	unidentified					
RNODE_436_length_6429_cov_48.44919	32644	63850	fai	RNODE_436_length_6429_cov_48.44919	unknown	unidentified	unidentified					
RNODE_443_length_1591_cov_6.87251	32644	15470	fai	RNODE_443_length_1591_cov_6.87251	unknown	unidentified	unidentified					
RNODE_456_length_1695_cov_36.79753	32644	16070	fai	RNODE_456_length_1695_cov_36.79753	unknown	unidentified	unidentified					
RNODE_462_length_1528_cov_6.07822	32644	14840	fai	RNODE_462_length_1528_cov_6.07822	unknown	unidentified	unidentified					
RNODE_470_length_2095_cov_7.42232	32644	20510	fai	RNODE_470_length_2095_cov_7.42232	unknown	unidentified	unidentified					
RNODE_476_length_1618_cov_4.36943	32644	15740	fai	RNODE_476_length_1618_cov_4.36943	unknown	unidentified	unidentified					
RNODE_485_length_1877_cov_10.53943	32644	18330	fai	RNODE_485_length_1877_cov_10.53943	unknown	unidentified	unidentified					
RNODE_515_length_1754_cov_11.73892	32644	17100	fai	RNODE_515_length_1754_cov_11.73892	unknown	unidentified	unidentified					
RNODE_518_length_1369_cov_4.72490	32644	13250	fai	RNODE_518_length_1369_cov_4.72490	unknown	unidentified	unidentified					
RNODE_521_length_36130_cov_13.94678	32644	360860	fai	RNODE_521_length_36130_cov_13.94678	unknown	unidentified	unidentified					
RNODE_522_length_1263_cov_12.38809	32644	12190	fai	RNODE_522_length_1263_cov_12.38809	unknown	unidentified	unidentified					
RNODE_523_length_7269_cov_4.49610	32644	72250	fai	RNODE_523_length_7269_cov_4.49610	unknown	unidentified	unidentified					
RNODE_528_length_4221_cov_4.74329	32644	41770	fai	RNODE_528_length_4221_cov_4.74329	unknown	unidentified	unidentified					
RNODE_530_length_2571_cov_32.65278	32644	25050	fai	RNODE_530_length_2571_cov_32.65278	unknown	unidentified	unidentified					
RNODE_532_length_1573_cov_5.21419	32644	15070	fai	RNODE_532_length_1573_cov_5.21419	unknown	unidentified	unidentified					
RNODE_539_length_1827_cov_6.73752	32644	17830	fai	RNODE_539_length_1827_cov_6.73752	unknown	unidentified	unidentified					
RNODE_540_length_1564_cov_3.03735	32644	15200	fai	RNODE_540_length_1564_cov_3.03735	unknown	unidentified	unidentified					
RNODE_544_length_1578_cov_361.93923	32644	15120	fai	RNODE_544_length_1578_cov_361.93923	unknown	unidentified	unidentified					
RNODE_557_length_1525_cov_6.72562	32644	14590	fai	RNODE_557_length_1525_cov_6.72562	unknown	unidentified	unidentified					
RNODE_55_length_2901_cov_27.42654	32644	28790	fai	RNODE_55_length_2901_cov_27.42654	unknown	unidentified	unidentified					
RNODE_564_length_8758_cov_6.46781	32644	87140	fai	RNODE_564_length_8758_cov_6.46781	unknown	unidentified	unidentified					
RNODE_587_length_4088_cov_9.08425	32644	40000	fai	RNODE_587_length_4088_cov_9.08425	unknown	unidentified	unidentified					
RNODE_60_length_1811_cov_3.41811	32644	17890	fai	RNODE_60_length_1811_cov_3.41811	unknown	unidentified	unidentified					
RNODE_67_length_1419_cov_2.86686	32644	13970	fai	RNODE_67_length_1419_cov_2.86686	unknown	unidentified	unidentified					
RNODE_68_length_2493_cov_6.03116	32644	24710	fai	RNODE_68_length_2493_cov_6.03116	unknown	unidentified	unidentified					
RNODE_78_length_5103_cov_8.24306	32644	50810	fai	RNODE_78_length_5103_cov_8.24306	unknown	unidentified	unidentified					
RNODE_89_length_4251_cov_3.70418	32644	42290	fai	RNODE_89_length_4251_cov_3.70418	unknown	unidentified	unidentified					
RNODE_90_length_1469_cov_9.25017	32644	14470	fai	RNODE_90_length_1469_cov_9.25017	unknown	unidentified	unidentified					
RNODE_91_length_2298_cov_6.78822	32644	22760	fai	RNODE_91_length_2298_cov_6.78822	unknown	unidentified	unidentified					
