dataset	binset	bin_id	cluster	four_tool_common	cocopye_stage	cocopye_has_row	cocopye_scored
strain_madness	mixed	s0__SP18_S91__X__SP119_S1__c90__k5__genus	SP18_S91	True	3.0	True	True
strain_madness	mixed	s0__SP195_S74__X__MIKI-NS20__c60__k20__phylum	SP195_S74	True	3.0	True	True
strain_madness	mixed	s0__SP195_S74__X__spades_MRSA7796_S10_L001__c60__k2__class	SP195_S74	True	3.0	True	True
strain_madness	mixed	s0__SP25_S14__X__SP39_S26__c75__k10__species	SP25_S14	True	3.0	True	True
strain_madness	mixed	s0__SP25_S14__X__spades_VRE3342_S6_L001__c60__k2__order	SP25_S14	True	3.0	True	True
strain_madness	mixed	s0__SP39_S26__X__SP47_S34__c90__k20__species	SP39_S26	True	2.0	True	True
strain_madness	mixed	s0__SP53_S39__X__spades_VRE3387_S5_L001__c90__k20__order	SP53_S39	True	3.0	True	True
strain_madness	mixed	s0__SP76_S59__X__spades_MRSA7129_S8_L001__c60__k10__class	SP76_S59	True	2.0	True	True
strain_madness	mixed	s0__spades_And5315_S3_L001__X__spades_ESBL7532_S2_L001__c60__k2__family	spades_And5315_S3_L001	True	3.0	True	True
strain_madness	mixed	s0__spades_ESBL7532_S2_L001__X__spades_ESBL8956_S2_L001__c90__k5__family	spades_ESBL7532_S2_L001	True	2.0	True	True
strain_madness	mixed	s0__spades_ESBL9250_S3_L001__X__spades_ESBL6643_S3_L001__c60__k2__genus	spades_ESBL9250_S3_L001	True	2.0	True	True
strain_madness	mixed	s0__spades_ESBL9654_S5_L001__X__spades_ESBL9656_S7_L001__c75__k20__family	spades_ESBL9654_S5_L001	True	3.0	True	True
strain_madness	mixed	s0__spades_MRSA7286_S4_L001__X__MIKI-NS20__c90__k5__phylum	spades_MRSA7286_S4_L001	True	3.0	True	True
strain_madness	mixed	s0__spades_MRSA8013_S11_L001__X__spades_MRSA7124_S4_L001__c90__k5__species	spades_MRSA8013_S11_L001	True	2.0	True	True
strain_madness	mixed	s0__spades_VRE3056_S20_L001__X__spades_VRE3783_S7_L001__c60__k15__species	spades_VRE3056_S20_L001	True	2.0	True	True
strain_madness	mixed	s0__spades_VRE3387_S5_L001__X__spades_MRSA7124_S4_L001__c90__k5__class	spades_VRE3387_S5_L001	True	3.0	True	True
strain_madness	mixed	s0__spades_VRE3387_S5_L001__X__spades_MRSA8007_S12_L001__c75__k15__class	spades_VRE3387_S5_L001	True	3.0	True	True
strain_madness	mixed	s1__MIKI-NS09__X__MIKI-NS10__c90__k5__family	MIKI-NS09	True	3.0	True	True
strain_madness	mixed	s1__MIKI-NS10__X__MIKI-NS09__c75__k20__family	MIKI-NS10	True	3.0	True	True
strain_madness	mixed	s1__SP103_S83__X__MIKI-NS10__c60__k2__order	SP103_S83	True	3.0	True	True
strain_madness	mixed	s1__SP110_S88__X__MIKI-NS12__c75__k15__family	SP110_S88	True	2.0	True	True
strain_madness	mixed	s1__SP118_S96__X__MIKI-NS12__c75__k5__family	SP118_S96	True	2.0	True	True
strain_madness	mixed	s1__SP124_S6__X__MIKI-NS20__c90__k15__phylum	SP124_S6	True	3.0	True	True
strain_madness	mixed	s1__SP127_S8__X__MIKI-NS12__c75__k10__family	SP127_S8	True	3.0	True	True
strain_madness	mixed	s1__SP136_S17__X__spades_MRSA7286_S4_L001__c90__k10__class	SP136_S17	True	2.0	True	True
strain_madness	mixed	s1__SP150_S31__X__MIKI-NS11__c60__k5__order	SP150_S31	True	3.0	True	True
strain_madness	mixed	s1__SP158_S39__X__MIKI-NS20__c60__k2__phylum	SP158_S39	True	3.0	True	True
strain_madness	mixed	s1__SP168_S49__X__spades_MRSA8758_S5_L001__c60__k15__class	SP168_S49	True	3.0	True	True
strain_madness	mixed	s1__SP171_S52__X__MIKI-NS20__c90__k2__phylum	SP171_S52	True	3.0	True	True
strain_madness	mixed	s1__SP171_S52__X__spades_VRE3021_S4_L001__c90__k5__order	SP171_S52	True	3.0	True	True
strain_madness	mixed	s1__SP39_S26__X__MIKI-NS09__c75__k15__order	SP39_S26	True	2.0	True	True
strain_madness	mixed	s1__SP56_S42__X__SP68_S51__c60__k15__genus	SP56_S42	True	3.0	True	True
strain_madness	mixed	s1__SP72_S55__X__MIKI-NS20__c75__k5__phylum	SP72_S55	True	3.0	True	True
strain_madness	mixed	s1__SP72_S55__X__spades_VRE2770_S9_L001__c60__k10__order	SP72_S55	True	3.0	True	True
strain_madness	mixed	s1__SP74_S57__X__MIKI-NS20__c60__k2__phylum	SP74_S57	True	2.0	True	True
strain_madness	mixed	s1__spades_AND8302_S10_L001__X__spades_And5527_S8_L001__c60__k15__species	spades_AND8302_S10_L001	True	3.0	True	True
strain_madness	mixed	s1__spades_And6400_S11_L001__X__spades_ESBL6200_S12_L001__c60__k10__species	spades_And6400_S11_L001	True	3.0	True	True
strain_madness	mixed	s1__spades_ESBL6200_S12_L001__X__spades_And8861_S3_L001__c60__k2__family	spades_ESBL6200_S12_L001	True	3.0	True	True
strain_madness	mixed	s1__spades_ESBL6364_S9_L001__X__spades_ESBL9318_S2_L001__c90__k5__species	spades_ESBL6364_S9_L001	True	3.0	True	True
strain_madness	mixed	s1__spades_ESBL7410_S11_L001__X__spades_And5237_S4_L001__c60__k20__family	spades_ESBL7410_S11_L001	True	2.0	True	True
strain_madness	mixed	s1__spades_ESBL8341_S10_L001__X__spades_ESBL7634_S2_L001__c60__k5__family	spades_ESBL8341_S10_L001	True	3.0	True	True
strain_madness	mixed	s2__SP142_S23__X__MIKI-NS20__c60__k2__phylum	SP142_S23	True	3.0	True	True
strain_madness	mixed	s2__SP156_S37__X__spades_MRSA8013_S11_L001__c90__k15__class	SP156_S37	True	3.0	True	True
strain_madness	mixed	s2__SP2_S86__X__SP174_S55__c90__k10__species	SP2_S86	True	3.0	True	True
strain_madness	mixed	s2__SP4_S3__X__SP191_S70__c60__k20__species	SP4_S3	True	2.0	True	True
strain_madness	mixed	s2__SP53_S39__X__SP11_S8__c90__k10__species	SP53_S39	True	2.0	True	True
strain_madness	mixed	s2__SP53_S39__X__SP181_S61__c90__k5__genus	SP53_S39	True	3.0	True	True
strain_madness	mixed	s2__SP58_S44__X__MIKI-NS02__c60__k2__order	SP58_S44	True	3.0	True	True
strain_madness	mixed	s2__SP59_S47__X__spades_VRE3342_S6_L001__c60__k10__order	SP59_S47	True	3.0	True	True
strain_madness	mixed	s2__SP74_S57__X__SP158_S39__c60__k5__species	SP74_S57	True	3.0	True	True
strain_madness	mixed	s2__SP78_S61__X__SP117_S95__c60__k5__genus	SP78_S61	True	3.0	True	True
strain_madness	mixed	s2__spades_AND9183_S11_L001__X__spades_ESBL8960_S8_L001__c90__k5__family	spades_AND9183_S11_L001	True	3.0	True	True
strain_madness	mixed	s2__spades_And10026_S11_L001__X__spades_ESBL6983_S3_L001__c75__k20__species	spades_And10026_S11_L001	True	2.0	True	True
strain_madness	mixed	s2__spades_And5141_S4_L001__X__spades_ESBL5784_S3_L001__c75__k15__species	spades_And5141_S4_L001	True	3.0	True	True
strain_madness	mixed	s2__spades_And5141_S4_L001__X__spades_ESBL5911_S4_L001__c60__k5__family	spades_And5141_S4_L001	True	3.0	True	True
strain_madness	mixed	s2__spades_ESBL5792_S6_L001__X__spades_And8381_S10_L001__c75__k20__family	spades_ESBL5792_S6_L001	True	2.0	True	True
strain_madness	mixed	s2__spades_ESBL5817_S7_L001__X__spades_ESBL7431_S12_L001__c75__k2__family	spades_ESBL5817_S7_L001	True	3.0	True	True
strain_madness	mixed	s2__spades_MRSA8013_S11_L001__X__SP36_S23__c60__k2__class	spades_MRSA8013_S11_L001	True	3.0	True	True
strain_madness	mixed	s2__spades_MRSA8602_S6_L001__X__MIKI-NS13__c75__k5__order	spades_MRSA8602_S6_L001	True	3.0	True	True
strain_madness	mixed	s3__MIKI-NS24__X__MIKI-NS15__c60__k15__order	MIKI-NS24	True	2.0	True	True
strain_madness	mixed	s3__SP108_S87__X__MIKI-NS09__c60__k5__order	SP108_S87	True	3.0	True	True
strain_madness	mixed	s3__SP109_S83__X__spades_VRE3342_S6_L001__c75__k2__order	SP109_S83	True	3.0	True	True
strain_madness	mixed	s3__SP124_S6__X__spades_MRSA9344_S6_L001__c90__k10__class	SP124_S6	True	3.0	True	True
strain_madness	mixed	s3__SP149_S30__X__SP21_S92__c60__k5__genus	SP149_S30	True	3.0	True	True
strain_madness	mixed	s3__SP157_S38__X__SP21_S92__c90__k15__genus	SP157_S38	True	3.0	True	True
strain_madness	mixed	s3__SP173_S54__X__spades_VRE2941_S2_L001__c75__k20__order	SP173_S54	True	2.0	True	True
strain_madness	mixed	s3__SP179_S59__X__spades_VRE3056_S20_L001__c60__k2__order	SP179_S59	True	3.0	True	True
strain_madness	mixed	s3__SP187_S66__X__spades_VRE2906_S11_L001__c90__k15__order	SP187_S66	True	3.0	True	True
strain_madness	mixed	s3__SP21_S92__X__MIKI-NS10__c90__k5__order	SP21_S92	True	3.0	True	True
strain_madness	mixed	s3__SP21_S92__X__spades_MRSA8007_S12_L001__c75__k15__class	SP21_S92	True	3.0	True	True
strain_madness	mixed	s3__SP48_S35__X__SP24_S13__c60__k20__species	SP48_S35	True	2.0	True	True
strain_madness	mixed	s3__SP57_S43__X__spades_MRSA8186_S9_L001__c60__k2__class	SP57_S43	True	3.0	True	True
strain_madness	mixed	s3__SP95_S76__X__spades_VRE2906_S11_L001__c60__k5__order	SP95_S76	True	2.0	True	True
strain_madness	mixed	s3__spades_And9387_S6_L001__X__spades_ESBL5872_S5_L001__c75__k15__family	spades_And9387_S6_L001	True	2.0	True	True
strain_madness	mixed	s3__spades_And9387_S6_L001__X__spades_ESBL7553_S11_L001__c75__k5__species	spades_And9387_S6_L001	True	3.0	True	True
strain_madness	mixed	s3__spades_ESBL5533_S4_L001__X__spades_And9076_S11_L001__c60__k15__family	spades_ESBL5533_S4_L001	True	2.0	True	True
strain_madness	mixed	s3__spades_ESBL7553_S11_L001__X__spades_ESBL6643_S3_L001__c60__k10__genus	spades_ESBL7553_S11_L001	True	2.0	True	True
strain_madness	mixed	s3__spades_ESBL7634_S2_L001__X__spades_And8909_S4_L001__c60__k10__species	spades_ESBL7634_S2_L001	True	3.0	True	True
strain_madness	mixed	s3__spades_VRE3766_S8_L001__X__SP109_S83__c90__k20__order	spades_VRE3766_S8_L001	True	3.0	True	True
strain_madness	mixed	s4__MIKI-NS13__X__SP194_S73__c90__k5__class	MIKI-NS13	True	3.0	True	True
strain_madness	mixed	s4__MIKI-NS13__X__spades_MRSA7172_S1_L001__c90__k5__order	MIKI-NS13	True	3.0	True	True
strain_madness	mixed	s4__SP124_S6__X__MIKI-NS20__c90__k15__phylum	SP124_S6	True	3.0	True	True
strain_madness	mixed	s4__SP124_S6__X__spades_MRSA8187_S8_L001__c75__k10__class	SP124_S6	True	3.0	True	True
strain_madness	mixed	s4__SP133_S14__X__MIKI-NS20__c75__k15__phylum	SP133_S14	True	3.0	True	True
strain_madness	mixed	s4__SP133_S14__X__MIKI-NS20__c90__k5__phylum	SP133_S14	True	3.0	True	True
strain_madness	mixed	s4__SP139_S20__X__MIKI-NS20__c90__k10__phylum	SP139_S20	True	3.0	True	True
strain_madness	mixed	s4__SP139_S20__X__MIKI-NS20__c90__k15__phylum	SP139_S20	True	3.0	True	True
strain_madness	mixed	s4__SP13_S10__X__spades_VRE2770_S9_L001__c90__k10__order	SP13_S10	True	3.0	True	True
strain_madness	mixed	s4__SP155_S36__X__MIKI-NS20__c60__k10__phylum	SP155_S36	True	3.0	True	True
strain_madness	mixed	s4__SP164_S45__X__SP21_S92__c60__k20__genus	SP164_S45	True	2.0	True	True
strain_madness	mixed	s4__SP59_S47__X__SP119_S1__c90__k5__genus	SP59_S47	True	2.0	True	True
strain_madness	mixed	s4__SP63_S49__X__SP119_S1__c90__k5__genus	SP63_S49	True	3.0	True	True
strain_madness	mixed	s4__SP91_S72__X__MIKI-NS20__c90__k5__phylum	SP91_S72	True	3.0	True	True
strain_madness	mixed	s4__spades_And9053_S12_L001__X__spades_And6100_S3_L001__c60__k2__species	spades_And9053_S12_L001	True	3.0	True	True
strain_madness	mixed	s4__spades_And9053_S12_L001__X__spades_ESBL9166_S11_L001__c75__k10__family	spades_And9053_S12_L001	True	3.0	True	True
strain_madness	mixed	s4__spades_And9053_S12_L001__X__spades_ESBL9656_S7_L001__c90__k10__family	spades_And9053_S12_L001	True	3.0	True	True
strain_madness	mixed	s4__spades_And9426_S4_L001__X__spades_ESBL8960_S8_L001__c90__k2__family	spades_And9426_S4_L001	True	3.0	True	True
strain_madness	mixed	s4__spades_ESBL5621_S1_L001__X__spades_ESBL9915_S6_L001__c75__k5__family	spades_ESBL5621_S1_L001	True	2.0	True	True
strain_madness	mixed	s4__spades_ESBL6270_S10_L001__X__spades_And9855_S12_L001__c60__k2__family	spades_ESBL6270_S10_L001	True	3.0	True	True
strain_madness	mixed	s4__spades_ESBL6515_S2_L001__X__spades_And8926_S4_L001__c60__k15__family	spades_ESBL6515_S2_L001	True	3.0	True	True
strain_madness	mixed	s4__spades_MRSA8186_S9_L001__X__MIKI-NS20__c90__k10__phylum	spades_MRSA8186_S9_L001	True	2.0	True	True
strain_madness	mixed	s4__spades_VRE2941_S2_L001__X__spades_MRSA8013_S11_L001__c60__k10__class	spades_VRE2941_S2_L001	True	2.0	True	True
strain_madness	mixed	s5__MIKI-NS06__X__MIKI-NS10__c75__k20__family	MIKI-NS06	True	2.0	True	True
strain_madness	mixed	s5__SP136_S17__X__MIKI-NS20__c90__k20__phylum	SP136_S17	True	2.0	True	True
strain_madness	mixed	s5__SP140_S21__X__spades_MRSA7129_S8_L001__c60__k10__class	SP140_S21	True	3.0	True	True
strain_madness	mixed	s5__SP140_S21__X__spades_MRSA7286_S4_L001__c90__k20__class	SP140_S21	True	2.0	True	True
strain_madness	mixed	s5__SP143_S24__X__spades_MRSA7830_S9_L001__c90__k10__class	SP143_S24	True	3.0	True	True
strain_madness	mixed	s5__SP149_S30__X__SP119_S1__c60__k10__genus	SP149_S30	True	2.0	True	True
strain_madness	mixed	s5__SP151_S32__X__SP143_S24__c60__k5__species	SP151_S32	True	2.0	True	True
strain_madness	mixed	s5__SP154_S35__X__MIKI-NS20__c60__k15__phylum	SP154_S35	True	3.0	True	True
strain_madness	mixed	s5__SP155_S36__X__SP156_S37__c75__k20__species	SP155_S36	True	2.0	True	True
strain_madness	mixed	s5__SP15_S89__X__spades_MRSA7172_S1_L001__c75__k15__class	SP15_S89	True	2.0	True	True
strain_madness	mixed	s5__SP162_S43__X__SP1_S85__c60__k10__species	SP162_S43	True	2.0	True	True
strain_madness	mixed	s5__SP164_S45__X__spades_MRSA7124_S4_L001__c90__k20__class	SP164_S45	True	3.0	True	True
strain_madness	mixed	s5__SP180_S96__X__SP21_S92__c90__k2__genus	SP180_S96	True	3.0	True	True
strain_madness	mixed	s5__SP185_S65__X__spades_VRE3766_S8_L001__c60__k15__order	SP185_S65	True	3.0	True	True
strain_madness	mixed	s5__SP24_S13__X__spades_VRE2961_S3_L001__c90__k10__order	SP24_S13	True	3.0	True	True
strain_madness	mixed	s5__SP33_S20__X__SP83_S66__c60__k2__species	SP33_S20	True	3.0	True	True
strain_madness	mixed	s5__SP33_S20__X__SP94_S75__c60__k5__species	SP33_S20	True	3.0	True	True
strain_madness	mixed	s5__SP35_S22__X__MIKI-NS20__c75__k5__phylum	SP35_S22	True	3.0	True	True
strain_madness	mixed	s5__SP44_S31__X__MIKI-NS20__c75__k20__phylum	SP44_S31	True	2.0	True	True
strain_madness	mixed	s5__SP78_S61__X__MIKI-NS13__c90__k2__class	SP78_S61	True	3.0	True	True
strain_madness	mixed	s5__SP78_S61__X__spades_VRE3786_S19_L001__c75__k20__order	SP78_S61	True	3.0	True	True
strain_madness	mixed	s5__SP83_S66__X__MIKI-NS13__c75__k15__class	SP83_S66	True	2.0	True	True
strain_madness	mixed	s5__SP87_S70__X__SP20_S77__c75__k2__genus	SP87_S70	True	2.0	True	True
strain_madness	mixed	s5__spades_And8454_S5_L001__X__spades_ESBL6643_S3_L001__c60__k10__genus	spades_And8454_S5_L001	True	3.0	True	True
strain_madness	mixed	s5__spades_ESBL6455_S6_L001__X__spades_ESBL6724_S11_L001__c60__k15__species	spades_ESBL6455_S6_L001	True	2.0	True	True
strain_madness	mixed	s5__spades_ESBL9251_S1_L001__X__spades_And6098_S1_L001__c75__k2__species	spades_ESBL9251_S1_L001	True	3.0	True	True
strain_madness	mixed	s5__spades_MRSA7124_S4_L001__X__SP42_S29__c60__k20__class	spades_MRSA7124_S4_L001	True	2.0	True	True
strain_madness	mixed	s5__spades_MRSA7124_S4_L001__X__spades_MRSA7231_S7_L001__c60__k2__species	spades_MRSA7124_S4_L001	True	2.0	True	True
strain_madness	mixed	s5__spades_VRE3253_S17_L001__X__spades_VRE3783_S7_L001__c75__k10__species	spades_VRE3253_S17_L001	True	2.0	True	True
strain_madness	mixed	s5__spades_VRE3342_S6_L001__X__SP67_S50__c75__k15__order	spades_VRE3342_S6_L001	True	2.0	True	True
strain_madness	mixed	s5__spades_VRE3786_S19_L001__X__MIKI-NS02__c75__k10__genus	spades_VRE3786_S19_L001	True	3.0	True	True
strain_madness	mixed	s6__SP106_S85__X__SP20_S77__c90__k10__genus	SP106_S85	True	3.0	True	True
strain_madness	mixed	s6__SP110_S88__X__MIKI-NS20__c90__k20__phylum	SP110_S88	True	3.0	True	True
strain_madness	mixed	s6__SP11_S8__X__SP166_S47__c90__k2__species	SP11_S8	True	3.0	True	True
strain_madness	mixed	s6__SP11_S8__X__spades_VRE3342_S6_L001__c75__k15__order	SP11_S8	True	3.0	True	True
strain_madness	mixed	s6__SP133_S14__X__spades_VRE3783_S7_L001__c90__k10__order	SP133_S14	True	3.0	True	True
strain_madness	mixed	s6__SP144_S25__X__SP117_S95__c90__k20__genus	SP144_S25	True	2.0	True	True
strain_madness	mixed	s6__SP157_S38__X__MIKI-NS20__c90__k10__phylum	SP157_S38	True	3.0	True	True
strain_madness	mixed	s6__SP157_S38__X__spades_VRE3766_S8_L001__c90__k5__order	SP157_S38	True	3.0	True	True
strain_madness	mixed	s6__SP159_S40__X__SP84_S67__c75__k15__species	SP159_S40	True	2.0	True	True
strain_madness	mixed	s6__SP160_S41__X__MIKI-NS20__c90__k10__phylum	SP160_S41	True	3.0	True	True
strain_madness	mixed	s6__SP160_S41__X__SP117_S95__c60__k15__genus	SP160_S41	True	3.0	True	True
strain_madness	mixed	s6__SP176_S56__X__MIKI-NS20__c60__k2__phylum	SP176_S56	True	3.0	True	True
strain_madness	mixed	s6__SP179_S59__X__MIKI-NS20__c60__k20__phylum	SP179_S59	True	2.0	True	True
strain_madness	mixed	s6__SP21_S92__X__MIKI-NS12__c60__k20__family	SP21_S92	True	2.0	True	True
strain_madness	mixed	s6__SP32_S19__X__MIKI-NS20__c75__k2__phylum	SP32_S19	True	3.0	True	True
strain_madness	mixed	s6__SP39_S26__X__SP21_S92__c75__k5__genus	SP39_S26	True	3.0	True	True
strain_madness	mixed	s6__SP56_S42__X__SP21_S92__c90__k20__genus	SP56_S42	True	2.0	True	True
strain_madness	mixed	s6__SP57_S43__X__spades_MRSA7133_S3_L001__c90__k5__class	SP57_S43	True	3.0	True	True
strain_madness	mixed	s6__SP57_S43__X__spades_VRE2943_S1_L001__c60__k5__order	SP57_S43	True	3.0	True	True
strain_madness	mixed	s6__SP77_S60__X__SP74_S57__c60__k5__species	SP77_S60	True	3.0	True	True
strain_madness	mixed	s6__SP77_S60__X__spades_MRSA8339_S5_L001__c60__k5__class	SP77_S60	True	3.0	True	True
strain_madness	mixed	s6__spades_And8344_S10_L001__X__spades_ESBL6983_S3_L001__c75__k5__species	spades_And8344_S10_L001	True	3.0	True	True
strain_madness	mixed	s6__spades_ESBL6455_S6_L001__X__spades_And5284_S5_L001__c90__k15__family	spades_ESBL6455_S6_L001	True	2.0	True	True
strain_madness	mixed	s6__spades_MRSA8758_S5_L001__X__MIKI-NS20__c90__k20__phylum	spades_MRSA8758_S5_L001	True	3.0	True	True
strain_madness	mixed	s6__spades_MRSA9344_S6_L001__X__MIKI-NS20__c90__k20__phylum	spades_MRSA9344_S6_L001	True	2.0	True	True
strain_madness	mixed	s7__SP117_S95__X__spades_VRE3786_S19_L001__c75__k15__order	SP117_S95	True	3.0	True	True
strain_madness	mixed	s7__SP121_S3__X__SP170_S51__c60__k10__species	SP121_S3	True	2.0	True	True
strain_madness	mixed	s7__SP132_S13__X__SP21_S92__c60__k2__genus	SP132_S13	True	2.0	True	True
strain_madness	mixed	s7__SP162_S43__X__MIKI-NS02__c75__k5__order	SP162_S43	True	3.0	True	True
strain_madness	mixed	s7__SP162_S43__X__SP117_S95__c75__k2__genus	SP162_S43	True	3.0	True	True
strain_madness	mixed	s7__SP162_S43__X__spades_VRE2224_S14_L001__c60__k2__order	SP162_S43	True	3.0	True	True
strain_madness	mixed	s7__SP164_S45__X__spades_VRE3043_S21_L001__c75__k2__order	SP164_S45	True	3.0	True	True
strain_madness	mixed	s7__SP165_S46__X__SP117_S95__c90__k20__genus	SP165_S46	True	2.0	True	True
strain_madness	mixed	s7__SP171_S52__X__SP181_S61__c75__k5__genus	SP171_S52	True	3.0	True	True
strain_madness	mixed	s7__SP171_S52__X__spades_MRSA7124_S4_L001__c90__k5__class	SP171_S52	True	3.0	True	True
strain_madness	mixed	s7__SP187_S66__X__MIKI-NS10__c90__k10__order	SP187_S66	True	2.0	True	True
strain_madness	mixed	s7__SP187_S66__X__MIKI-NS20__c90__k2__phylum	SP187_S66	True	3.0	True	True
strain_madness	mixed	s7__SP38_S25__X__MIKI-NS11__c90__k5__order	SP38_S25	True	2.0	True	True
strain_madness	mixed	s7__SP38_S25__X__spades_MRSA8187_S8_L001__c90__k10__class	SP38_S25	True	2.0	True	True
strain_madness	mixed	s7__SP39_S26__X__SP21_S92__c60__k5__genus	SP39_S26	True	2.0	True	True
strain_madness	mixed	s7__SP54_S40__X__SP181_S61__c60__k10__genus	SP54_S40	True	2.0	True	True
strain_madness	mixed	s7__SP63_S49__X__SP181_S61__c60__k2__genus	SP63_S49	True	2.0	True	True
strain_madness	mixed	s7__SP63_S49__X__SP20_S77__c60__k5__genus	SP63_S49	True	2.0	True	True
strain_madness	mixed	s7__SP70_S53__X__spades_MRSA7295_S3_L001__c60__k15__class	SP70_S53	True	2.0	True	True
strain_madness	mixed	s7__SP83_S66__X__SP181_S61__c75__k5__genus	SP83_S66	True	3.0	True	True
strain_madness	mixed	s7__SP83_S66__X__spades_VRE3766_S8_L001__c75__k10__order	SP83_S66	True	3.0	True	True
strain_madness	mixed	s7__SP83_S66__X__spades_VRE3766_S8_L001__c75__k5__order	SP83_S66	True	3.0	True	True
strain_madness	mixed	s7__SP94_S75__X__SP86_S69__c90__k20__species	SP94_S75	True	2.0	True	True
strain_madness	mixed	s7__SP9_S6__X__SP21_S92__c75__k10__genus	SP9_S6	True	2.0	True	True
strain_madness	mixed	s7__SP9_S6__X__spades_MRSA7295_S3_L001__c75__k10__class	SP9_S6	True	2.0	True	True
strain_madness	mixed	s7__spades_And4892_S4_L001__X__spades_And5527_S8_L001__c60__k2__family	spades_And4892_S4_L001	True	3.0	True	True
strain_madness	mixed	s7__spades_And5237_S4_L001__X__spades_ESBL6643_S3_L001__c60__k15__genus	spades_And5237_S4_L001	True	3.0	True	True
strain_madness	mixed	s7__spades_And8423_S6_L001__X__spades_ESBL6643_S3_L001__c60__k2__genus	spades_And8423_S6_L001	True	3.0	True	True
strain_madness	mixed	s7__spades_And8457_S3_L001__X__spades_ESBL1009_S1_L001__c90__k10__family	spades_And8457_S3_L001	True	3.0	True	True
strain_madness	mixed	s7__spades_And9454_S3_L001__X__spades_ESBL6984_S1_L001__c60__k5__family	spades_And9454_S3_L001	True	3.0	True	True
strain_madness	mixed	s7__spades_And9454_S3_L001__X__spades_ESBL9440_S6_L001__c60__k10__family	spades_And9454_S3_L001	True	3.0	True	True
strain_madness	mixed	s7__spades_ESBL6164_S11_L001__X__spades_And4500_S1_L001__c90__k15__family	spades_ESBL6164_S11_L001	True	2.0	True	True
strain_madness	mixed	s7__spades_ESBL6643_S3_L001__X__spades_And5141_S4_L001__c90__k10__family	spades_ESBL6643_S3_L001	True	2.0	True	True
strain_madness	mixed	s7__spades_MRSA7129_S1_L001__X__MIKI-NS13__c60__k20__order	spades_MRSA7129_S1_L001	True	2.0	True	True
strain_madness	mixed	s7__spades_VRE2237_S15_L001__X__MIKI-NS02__c75__k5__genus	spades_VRE2237_S15_L001	True	2.0	True	True
strain_madness	mixed	s7__spades_VRE2943_S1_L001__X__SP70_S53__c60__k15__order	spades_VRE2943_S1_L001	True	2.0	True	True
